text	created_at	public_metrics	Google_Translation	@	village	region	district
Photos: Drought in Somalia worsened by funding gap,  https://t.co/Qrwi8O3g6Y https://t.co/nKLJM2bOaF	2022-03-28T05:45:02.000Z			[]	[]	[]	[]
"ErfgoedNieuws' nieuwste: @antonioguterres: 'The people of Somalia are facing the most severe drought in 40 years.

Last month, humanitarians helped 1.6 million people.

But they're running out of resources - our respons… https://t.co/offw1QkECU, see more https://t.co/fp6HjpgHMP"	2022-03-28T05:21:47.000Z			['@antonioguterres:']	[]	[]	[]
Drought displaces over 450,000 people in Somalia: charity https://t.co/KyXye1ZxfH on @bloglovin	2022-03-28T05:20:33.000Z			['@bloglovin']	[]	[]	[]
Drought displaces over 450,000 people in #Somalia: @SavetheChildren https://t.co/DI0PPAXkBr	2022-03-28T04:27:15.000Z			['@SavetheChildren']	[]	[]	[]
Photos: Drought in Somalia worsened by funding gap, Ukraine war https://t.co/XlGQo5qiLq via @AJEnglish	2022-03-28T02:40:06.000Z			['@AJEnglish']	[]	[]	[]
Why are we not hearing about this terrible drought from the North American #MainstreamMedia? @CBCAlerts @GlobalNational @CTVNews? #drought #Somalia/#Kenya @RedCross International https://t.co/AGKdp8Mmb4	2022-03-28T02:18:42.000Z			['@CBCAlerts', '@GlobalNational', '@CTVNews?', '@RedCross']	[]	[]	[]
"▶️⚠️Crippling drought forces nearly half a million people from their homes so far this year with child hunger soaring
https://t.co/UAm4V78ZXa"	2022-03-28T02:06:08.000Z			[]	[]	[]	[]
'Between 12 and 14 million people are waking each day to face high levels of acute food insecurity and severe water shortages across Ethiopia, Kenya and Somalia, due to drought in the first quarter of 2022.'  #drought #Somalia #Ethiopia #Kenya https://t.co/QISwAwsDAk	2022-03-28T02:01:37.000Z			[]	[]	[]	[]
"“The situation is extremely dire... We are already seeing the effects of the financing gap in the camps. We simply cannot help all the people who need help. It’s going to get worse unless we can somehow bridge that funding gap.”

https://t.co/uXv5DHsgwx

via @jala_leb"	2022-03-27T23:42:13.000Z			['@jala_leb']	[]	[]	[]
"@Beignetbadboy @bigb6381 @SoSocialism Because an economist would tell you that wars are not the only things that cause a need for refugee status.

One example of many....

https://t.co/Npw5cAoFnt"	2022-03-27T23:15:45.000Z			['@Beignetbadboy', '@bigb6381', '@SoSocialism']	[]	[]	[]
PRESS RELEASE: Nearly half a million people in #Somalia have been driven from their homes so far this year due to worsening drought causing hunger, thirst and illness to spiral. @SaveChildrenSO @Save_GlobalNews https://t.co/n4RHdV34GW	2022-03-27T23:01:00.000Z			['@SaveChildrenSO', '@Save_GlobalNews']	[]	[]	[]
DYK that #Somalia 🇸🇴 is affected by an ongoing drought making access to safe drinking water extremely challenging? As a result, water-borne diseases have been on an increase. Thanks to @eu_echo and @CaafimaadP’ support, our staff is able to treat patients like Zeinab. https://t.co/IaIZzmDYEm	2022-03-27T21:59:01.000Z			['@eu_echo', '@CaafimaadP’']	[]	[]	[]
Photos: Drought in Somalia worsened by funding gap, Ukraine war https://t.co/c9z1UXDsz2 via @AJEnglish	2022-03-27T21:31:23.000Z			['@AJEnglish']	[]	[]	[]
Russia’s Invasion of Ukraine Is Putting Millions of Lives at Risk in Somalia https://t.co/fDVMkeu8Pa via @viceworldnews	2022-03-27T21:21:25.000Z			['@viceworldnews']	[]	[]	[]
"@GaelleMogli @antonioguterres @ConnectAID_int @connectaid_esp @ConnectAID_Chi @ConnectAID_GER @tblackTAB @sustainableuni1 @SDGS4GOOD @JoinIsmail @katstweet1 #Somalia #SomaliaDrought
“The cost of inaction or late action
is simply too high”
#SDG Goal 2: “End hunger,
achieve food security &amp;
improved nutrition, &amp; promote
sustainable agriculture”
#GlobalGoals
#ClimateActionNow
#PeaceNotWar🕊
https://t.co/IvfceGRjbC
https://t.co/ZBfo34Fbpn https://t.co/SkXgms75Wl"	2022-03-27T19:06:55.000Z			['@GaelleMogli', '@antonioguterres', '@ConnectAID_int', '@connectaid_esp', '@ConnectAID_Chi', '@ConnectAID_GER', '@tblackTAB', '@sustainableuni1', '@SDGS4GOOD', '@JoinIsmail', '@katstweet1']	[]	[]	[]
"@antonioguterres The drought is over Antonio 
Your help is not needed. You should focus on more pressing issues ala Ukraine 

Somalia is fine without you foreign mercenaries"	2022-03-27T18:50:50.000Z			['@antonioguterres']	[]	[]	[]
"UN Guterres: The people of Somalia are facing the most severe drought in 40 years.

Last month,humanitarians helped 1.6 million people.

But they're running out of resources - our response plan has only been 4% funded.

I urge the international community not to forget this crisis"	2022-03-27T18:41:32.000Z			[]	[]	[]	[]
@ProfPLOLumumba @IGADSomalia @_AfricanUnion @SomaliPM One of the key cause of famine is lack of rainfal(drought) which comes as a result of global warming,the ozone layer is interfered with. We need to indulge in tree planting and avoid emission of dangerous gases to the air. By adharing to these we shall help Somalia.	2022-03-27T17:36:53.000Z			['@ProfPLOLumumba', '@IGADSomalia', '@_AfricanUnion', '@SomaliPM']	[]	[]	[]
"Catholic Relief Services (CRS) is hiring Project Manager – Drought Emergency - #Mogadishu, #Somalia

APPLY NOW----&gt;&gt;&gt;&gt;&gt; https://t.co/yi4tp7vGoq

#Somalijobs"	2022-03-27T17:12:00.000Z			[]	['Mogadishu']	['Banadir']	['Banadir']
"The people of Somalia are facing the most severe drought in 40 years. Last month, humanitarians helped 1.6 million people.

Along with @antonioguterres, we urge the international community not to forget this crisis.

#Somalia #SDGeneration #SDGs #solidarity #ConnectAID
Credit: UN https://t.co/2lsltusFFR"	2022-03-27T16:32:21.000Z			['@antonioguterres,']	[]	[]	[]
"@gredosom
 successfully completed 3 months of Unconditional Cash Transfer #UCT under
#BRCiS2022 Drought-Scale-Up/IRF 2022 project for 6,655 #families in #Baidoa and #Diinsoor #SWS #Somalia 
@FCDOGovUK
@NRC_EAY https://t.co/4ZCL2nqkjo"	2022-03-27T16:10:00.000Z			['@gredosom\n', '@FCDOGovUK\n@NRC_EAY']	['Baidoa', 'Diinsoor']	['Bay']	['Baydhaba', 'Diinsoor']
Secretary- General of the #UN, @antonioguterres has urged the international community not to forget the drought crisis in #Somalia. He said that humanitarians helped 1.6 million people last month but they are running out of resources and the response plan has only been 4% funded. https://t.co/pDETduIOd3	2022-03-27T15:01:18.000Z			['@antonioguterres']	[]	[]	[]
"Hawa's livelihood comes from raising 🐐+🐏. 

But climate change has exacerbated the drought in Somalia, and her livestock is dying.

Our teams in the Horn of Africa are working to support people feeling the effects of severe drought.

https://t.co/I2wGKfdfut"	2022-03-27T15:00:15.000Z			[]	[]	[]	[]
@hodansomali Send that money to the #Drought victims in #Somalia	2022-03-27T14:54:24.000Z			['@hodansomali']	[]	[]	[]
As🇸🇴faces the peak of pre-famine situation. HDC with the funding from @shf_somalia &amp; supplies from @unicefsomalia is fighting Severe Acute Malnutrition among the newly drought displaced U-5 yrs, children by providing (BNSP), curative &amp; preventive care. E-lwak District Gedo region https://t.co/1g9m94XHA7	2022-03-27T14:29:05.000Z			['@shf_somalia', '@unicefsomalia']	[]	['Gedo']	[]
There is a Drought in Somalia and these kids are more worried about a Football game 🤦‍♂️#SoldUsDreams https://t.co/DHnfG2UsN3	2022-03-27T14:22:47.000Z			[]	[]	[]	[]
"@antonioguterres #Somalia: Why now..! It's raining..! 
When a drought occurs it is not heard. When it rains, they pretend to help. It is a strategy used by the #UN to ensure that poor countries are not preoccupied with their development. No one now wants to listen to you. https://t.co/CruDj2zMLC"	2022-03-27T14:07:14.000Z			['@antonioguterres']	[]	[]	[]
"Hit by the worst drought in 40 years, Somalia faces a severe hunger crisis! 

#Somalia 
#SaudiArabianGP 
#StandWithUkraine 
#Hungary 

#سوموديكا 
#الحديدة 
#الحوثي 
#المملكة_العربية_السعودية 
#السعودية_العظمى 
#السعودية https://t.co/UhM3qeCYI8"	2022-03-27T13:54:05.000Z			[]	[]	[]	[]
"'In Somalia, experts say, climate change is kicking in with a vengeance.'

Of course it is. 

#Somalia #DroughtInSomalia 

https://t.co/eYI5BCoOFk."	2022-03-27T13:39:51.000Z			[]	[]	[]	[]
Secretary- General of the #UN, @antonioguterres has urged the international community not to forget the drought crisis in #Somalia. He said that humanitarians helped 1.6 million people last month but they are running out of resources and the response plan has only been 4% funded. https://t.co/xeGubkijZw	2022-03-27T13:33:22.000Z			['@antonioguterres']	[]	[]	[]
Somalia faces the most severe drought in 40 years. https://t.co/H9bfLw4o9H	2022-03-27T13:13:37.000Z			[]	[]	[]	[]
Secretary- General of the #UN, @antonioguterres has urged the international community not to forget the drought crisis in #Somalia. He said that humanitarians help was delivered to 1.6M people last month but are running out of resources and 4% response plan was only achieved https://t.co/YgCowM7Vs5	2022-03-27T12:56:57.000Z			['@antonioguterres']	[]	[]	[]
Secretary- General of the #UN, @antonioguterres has urged the international community not to forget the drought crisis in #Somalia. He said that humanitarians helped 1.6 million people last month but they are running out of resources and the response plan has only been 4% funded. https://t.co/vsZE8oIzgh	2022-03-27T12:50:37.000Z			['@antonioguterres']	[]	[]	[]
Secretary- General of the #UN, @antonioguterres has urged the international community not to forget the drought crisis in Somalia. He said that humanitarians helped 1.6 million people last month but they are running out of resources - our response plan has only been 4% funded. https://t.co/80WiMybgIU	2022-03-27T12:50:02.000Z			['@antonioguterres']	[]	[]	[]
Secretary- General of the #UN, @antonioguterres has urged the international community not to forget the drought crisis in #Somalia. He said that humanitarians helped 1.6 million people last month but they are running out of resources and the response plan has only been 4% funded. https://t.co/x1hAYu1bOn	2022-03-27T12:48:09.000Z			['@antonioguterres']	[]	[]	[]
"The people of Somalia are facing the most severe drought in 40 years.

Last month, humanitarians helped 1.6 million people.

But they're running out of resources - our response plan has only been 4% funded.

I urge the international community not to forget this crisis. https://t.co/VibSCofpy6"	2022-03-27T12:21:00.000Z			[]	[]	[]	[]
"@gredosom successfully completed 3 months of Unconditional Cash Transfer #UCT under
#BRCiS2022 Drought-Scale-Up/IRF 2022 project for 6,655 #families in #Baidoa and #Diinsoor #SWS #Somalia 
@FCDOGovUK
@NRC_EAY https://t.co/PEOEgKM9IE"	2022-03-27T12:20:00.000Z			['@gredosom', '@FCDOGovUK\n@NRC_EAY']	['Baidoa', 'Diinsoor']	['Bay']	['Baydhaba', 'Diinsoor']
#Puntland vice president held talks with head of #UNSOM on drought situation and the ongoing elections, last week puntland president declared his candidacy for Villa somalia without resigning from his position, escalating power struggle between the 2 leaders. #Somalia #Puntland https://t.co/nrQEe8JFnt	2022-03-27T11:44:09.000Z			[]	[]	['Puntland']	[]
We need action for the economic resources! Rebuilding of economic infrastructure. We have two rivers, good agricultural land and the longest coastline in Africa! The strategy, of water gathering and managing the drought and flooding is the biggest issue in Somalia! https://t.co/mY9qdylsn8	2022-03-27T11:25:44.000Z			[]	[]	[]	[]
"Rural families in Somalia are going to extraordinary efforts to cope with the severe drought. Sometimes that means the desperate decision to leave home in search of help.

Read how @FAOSomalia is keeping families together by protecting rural livelihoods: https://t.co/ayijqFvwvq"	2022-03-27T11:16:07.000Z			['@FAOSomalia']	[]	[]	[]
"Federal Government Of Somalia is hiring Development and Implementation for Drought Response Assessment - #Mogadishu, #Somalia

APPLY NOW----&gt;&gt;&gt;&gt;&gt; https://t.co/Lq5QFlfWlQ

#Somalijobs"	2022-03-27T10:09:17.000Z			[]	['Mogadishu']	['Banadir']	['Banadir']
"Drought in Horn of Africa: Switzerland announces new funding to help people in #Somalia and #Ethiopia
👉https://t.co/IbvS7jb6UF https://t.co/KNo5U8lsnb"	2022-03-27T10:03:46.000Z			[]	[]	[]	[]
"Drought in the Horn of Africa: Switzerland announces extra assistance to assist people in Somalia and Ethiopia who are suffering from the drought.
read more on;https://t.co/VLCYrNdXVR"	2022-03-27T08:31:33.000Z			[]	[]	[]	[]
"Anyways...
Somalia is going through a 2 yr drought.
It would be nice if the world actually cared.

https://t.co/4KyqsJERWX"	2022-03-27T08:24:08.000Z			[]	[]	[]	[]
"The administration of South West of #Somalia &amp; officials from the @WFP discussed the plight of IDPs as well as how to increase assistance.

The meeting comes at a time when many parts of Somalia have been affected by the drought for both people and livestock https://t.co/GNnLX46jMu"	2022-03-27T07:20:06.000Z			['@WFP']	[]	[]	[]
"In Ethiopia, Somalia, and Kenya too.

Drought everywhere. 

#HornOfAfrica #Drought

https://t.co/C3LNfXu52l"	2022-03-27T06:34:08.000Z			[]	[]	[]	[]
Drought in Somalia https://t.co/pTwiFt7aCL	2022-03-27T06:14:54.000Z			[]	[]	[]	[]
"Read the latest article on ""Drought in Somalia: Impact of Climatic Change on Economic Livelihood and Nutrition"" from @GaloolInstitute 
https://t.co/djTdnZ33MG"	2022-03-27T06:01:09.000Z			['@GaloolInstitute']	[]	[]	[]
Drought in Horn of Africa: Switzerland announces new funding to help people in Somalia and Ethiopia https://t.co/32aslrYwov	2022-03-27T05:55:04.000Z			[]	[]	[]	[]
Drought in Horn of Africa: Switzerland announces new funding to help people in Somalia and Ethiopia https://t.co/DYefZO1344 #Hiraan #Somalia	2022-03-27T05:55:02.000Z			[]	[]	['Hiraan']	[]
"There are some parts of Jubbaland that have not received rain and we are still doing water trucking.

Please donate what you can, share and retweet: https://t.co/VLuPS0TdjR https://t.co/kUKVlFzRqo"	2022-03-27T05:17:10.000Z			[]	[]	['Jubbaland']	[]
"@WootLaw @rtenews if the media is reporting so much on this.

are you informed that Somalia has a multiyear drought and people are starving?

those are the people that suffer from our CO2 emissions.

but we ignore that, the media mainly ignores that. atleast the one in the west."	2022-03-27T05:00:45.000Z			['@WootLaw', '@rtenews']	[]	[]	[]
"@mascuud123 @SpotonSomalia @gabowduale @TheVillaSomalia @MoEWRSo @MoAI_Somalia @FAOSomalia That is very true..Continuous  emergencies of poor water management in the country.
Between devastating floods and Drought almost every year.."	2022-03-27T02:43:57.000Z			['@mascuud123', '@SpotonSomalia', '@gabowduale', '@TheVillaSomalia', '@MoEWRSo', '@MoAI_Somalia', '@FAOSomalia']	[]	[]	[]
Drought in Horn of Africa: Switzerland announces new funding to help people in Somalia and Ethiopia #KampalaReport https://t.co/JLngblELNh	2022-03-27T01:34:43.000Z			[]	[]	[]	[]
Drought in Horn of Africa: Switzerland announces new funding to help people in Somalia and Ethiopia #KampalaReport https://t.co/2RfZ059geb	2022-03-27T01:34:34.000Z			[]	[]	[]	[]
The UAE’s efforts in Somalia cannot be forgotten, as they saved the people from the great drought crisis that claimed the lives of many people, as they built a bridge that will save the people in the rainy season https://t.co/ikZnWzXEL4	2022-03-26T23:10:25.000Z			[]	[]	[]	[]
Ukraine was a leading wheat supplier to Somalia. Amidst multi-season drought, already high global food prices, insufficiently funded humanitarian assistance, &amp; now a significant gap in global wheat supply, the situation is dire in countries like Somalia. https://t.co/C98hngr6os	2022-03-26T21:42:12.000Z			[]	[]	[]	[]
"@FEWSNET @kieranmulvaney @WandileSihlobo @USUNRomeAmb @USAIDEastAfrica @MalcolmWebb @Ilhan @climatehazards @afyare_elmi @mdeeq16 ~""Severity of food insecurity has rapidly worsened in Somalia since the start of the dry season in January. Intensifying drought has caused acute water shortages, the loss of livestock, &amp; escalating staple food prices, exacerbated by ongoing conflict and global supply shocks."	2022-03-26T21:27:57.000Z			['@FEWSNET', '@kieranmulvaney', '@WandileSihlobo', '@USUNRomeAmb', '@USAIDEastAfrica', '@MalcolmWebb', '@Ilhan', '@climatehazards', '@afyare_elmi', '@mdeeq16']	[]	[]	[]
"Somalia analysis from @FEWSNET: 
Historic drought currently impacting the eastern Horn of Africa has caused Emergency levels of food insecurity, with risk of further deterioration. &gt;25% of people need emergency food assistance.
https://t.co/GOXNNgUfMD #climatechange #foodsecurity https://t.co/88EuernA33"	2022-03-26T21:26:09.000Z			['@FEWSNET:']	[]	[]	[]
"May Allah bless Somali people and make them to think! Somalia is the only country in the world that 6 months drought and 6 months flooding! No plans @Faiza__Ali
@alihwarsame @MowliidHaji @HarunMaruf @DrHodanOsman @mahadiainab @munalisa2811 @Asmali77 @compliance_mi"	2022-03-26T21:12:18.000Z			['@Faiza__Ali\n@alihwarsame', '@MowliidHaji', '@HarunMaruf', '@DrHodanOsman', '@mahadiainab', '@munalisa2811', '@Asmali77', '@compliance_mi']	[]	[]	[]
"FEATURED: @VICE ""Es gibt viele Krisen. Wir sehen bereits, dass die Situation in der #Ukraine die globale Aufmerksamkeit umgelenkt hat. Es ist wahrscheinlich, dass das wichtige Geber zu einem kritischen Zeitpunkt für #Somalia überfordert."" 

https://t.co/DZ6J1bu5VS"	2022-03-26T18:00:57.000Z			['@VICE']	[]	[]	[]
"Happy Ramadan President Farmaajo! @M_Farmaajo @TheVillaSomalia 

#Somalia citizens urge you to host #NationalPrayer for rain and drought 🙏🇸🇴 https://t.co/WYdDNGYFup"	2022-03-26T17:53:05.000Z			['@M_Farmaajo', '@TheVillaSomalia']	[]	[]	[]
"As severe drought forces millions of Somalis to flee their homes, many displaced children aren't able to attend school consistently. 

We're supporting schools, teachers + parents in Somalia so displaced students can get the education they deserve. https://t.co/L0orf7pkqx"	2022-03-26T17:00:08.000Z			[]	[]	[]	[]
"Russia’s Invasion of Ukraine Is Putting Millions of Lives at Risk in Somalia | @VICE 

“Somalia, which imports wheat from Ukraine and Russia, is currently experiencing its worst drought in 40 years.”

#endwar #endfamine #endhunger #nowar #stopwar

 https://t.co/tywHhTBMYu"	2022-03-26T16:49:16.000Z			['@VICE']	[]	[]	[]
"Federal Government Of Somalia is hiring Development and Implementation for Drought Response Assessment - #Mogadishu, #Somalia

APPLY NOW----&gt;&gt;&gt;&gt;&gt; https://t.co/Lq5QFlfWlQ

#Somalijobs"	2022-03-26T16:33:58.000Z			[]	['Mogadishu']	['Banadir']	['Banadir']
"@CliMates_ @Living4Earth There has been in drought in Somalia for the last 60 years that I know of. I remember the commercials in the 60s of the starving kids. Too many people with too little natural resources. 

https://t.co/L6Or49qZ2V"	2022-03-26T15:47:46.000Z			['@CliMates_', '@Living4Earth']	[]	[]	[]
Much needed rain has finally arrived in Somalia providing some relief to many of the regions impacted by the drought 🤲🏿. Sharing a pic of my dad’s watermelons growing in his small garden in Mogadishu as we pray for a safe weather conditions and a productive season! https://t.co/FuQ4jkXDWW	2022-03-26T15:36:44.000Z			[]	['Mogadishu']	['Banadir']	['Banadir']
There is a drought crisis happening in Somalia currently that isn’t getting any attention from the news organizations like Save The Children are trying to raise awareness and get donations to help with the devastation currently facing Somalia. I’ll link their website below https://t.co/GVMMr3rmpy	2022-03-26T15:34:51.000Z			[]	[]	[]	[]
The UAE is always working to send aid to Somalia, and it has sent Ramadan aid before, and now it is sending again aid to the drought-affected Somalis to save the people from death, but Roble takes the aid and sells it in the markets of Mogadishu and most parts of the country https://t.co/QXpnoBZPpE	2022-03-26T15:25:34.000Z			[]	['Mogadishu']	['Banadir']	['Banadir']
The Emirati ambassador, Mohamed Ahmed Al-Othman, sends aid to Somalia to save the people affected by drought. This disaster has befallen Somalia, destroying many homes and killing the Somali people from starvation https://t.co/djouPtiJCw	2022-03-26T15:23:58.000Z			[]	[]	[]	[]
Photos: Drought in Somalia worsened by funding gap, Ukraine war https://t.co/Ur6jOufhSA	2022-03-26T15:16:08.000Z			[]	[]	[]	[]
"#Jubba River in #Bardhere town of #Gedo region has started to drift with water after months of running dry due to the devastating drought which had dried up the river.

#Somalia. https://t.co/IS4VtRHE6T"	2022-03-26T15:02:55.000Z			[]	['Jubba']	['Gedo', 'Middle Juba']	"[""Bu'aale""]"
I know people feel like this war is European, and even sun-European. Keep in mind that Somalia, Ethiopia, South Sudan, and Yemen are drought ridden and rely heavily upon Ukrainian grain trade and supply chains. Don’t get it twisted; this is a world war.	2022-03-26T13:54:51.000Z			[]	[]	[]	[]
So that we understand the #drought in #Somalia. https://t.co/F0ggxKn0oK	2022-03-26T12:37:13.000Z			[]	[]	[]	[]
Drought in Horn of Africa: Switzerland announces new funding to help people in Somalia and Ethiopia https://t.co/TFjrAzWPrG	2022-03-26T12:32:51.000Z			[]	[]	[]	[]
President Madoobe is the cause of the drought by destroying millions of trees every year for charcoal booming business, how can you discuss drought with him,@EU_in_Somalia please stop choke @ShAbdiHersy @hodansomali @hanamoha8 @FrauSchwarz3 https://t.co/ePTMdfrGq0	2022-03-26T11:59:05.000Z			['@EU_in_Somalia', '@ShAbdiHersy', '@hodansomali', '@hanamoha8', '@FrauSchwarz3']	[]	[]	[]
"How many cups of tea do you drink in a day? How much does it cost?

Imagine if drinking one cup of a tea counts as a day's meal for you or your children? 

That is the situation for many who were displaced by the ongoing #drought in #Somalia. 

https://t.co/q7grro6FHJ"	2022-03-26T11:53:10.000Z			[]	[]	[]	[]
Insha allah the same happens for the rest of Somalia &amp; any other nations experiencing extreme drought 🙏🏿	2022-03-26T11:52:27.000Z			[]	[]	[]	[]
All praise is to Allah, who give us rain and I expect this year, the year of prosperity that eradicate the consecutive drought three rain seasons. #Somalia #Kenya #Ethiopa https://t.co/Uc8W6MJTqx	2022-03-26T11:48:55.000Z			[]	[]	[]	[]
"PICTURES: Rains continue to be reported in several parts of the country as the long spell of the drought leaves a trail of destruction behind.
#Somalia https://t.co/4l15hMyveU"	2022-03-26T11:47:13.000Z			[]	[]	[]	[]
"Roobka Sida Loo Shaxaado. 
Wa Maxay Cloud Seeding? 

#Rain #Drought #Somalia #Science #Tiraab #Somaliland https://t.co/PMRjjobmdx"	2022-03-26T11:44:58.000Z			[]	[]	[]	[]
"Some focus on whats happening in Somalia is needed. Now.

#Somalia #Africa #drought #famine #HumanitarianAid #Ukraine #EU #USA https://t.co/vhhMkJOu6R"	2022-03-26T11:36:27.000Z			[]	[]	[]	[]
@mfa_russia @StateDept @MFA_Ukraine @RusembUkraine @RussiaUN @Dpol_un @OSCE_SMM @RusEmbUSA @RusBotschaft Вони руйнують наші порти», – попереджає Україна про страшні наслідки, якщо його країна – один із провідних світових виробників зерна – не зможе експортувати свої продукти харчування. «Відсутність експорту з України завдасть удару по країнах у всьому світіhttps://t.co/8dwLjjwBkH	2022-03-26T11:33:39.000Z			['@mfa_russia', '@StateDept', '@MFA_Ukraine', '@RusembUkraine', '@RussiaUN', '@Dpol_un', '@OSCE_SMM', '@RusEmbUSA', '@RusBotschaft']	[]	[]	[]
@RussiaUN @mfa_russia @AmbasadaRusije @embrus_md @AmbrusSlo_Ru @RusEmbHungary @RussianAlbania @RF_OSCE @PamelaFalk @UN_News_Centre @Interaffairs «Вони руйнують наші порти», – попереджає Україна про страшні наслідки, якщо його країна – один із провідних світових виробників зерна – не зможе експортувати свої продукти харчування. «Відсутність експорту з України завдасть удару по країнах у всьому світі»https://t.co/8dwLjjwBkH	2022-03-26T11:31:48.000Z			['@RussiaUN', '@mfa_russia', '@AmbasadaRusije', '@embrus_md', '@AmbrusSlo_Ru', '@RusEmbHungary', '@RussianAlbania', '@RF_OSCE', '@PamelaFalk', '@UN_News_Centre', '@Interaffairs']	[]	[]	[]
"Rains continue to drop in many parts of the country and more are expected in the coming days. This comes as #Somalia is facing worst dry seasons in decades and severe #drought which affected people and animals.

#Somalia https://t.co/lEDk0YHqLd"	2022-03-26T10:56:58.000Z			[]	[]	[]	[]
Photos: Drought in Somalia worsened by funding gap, Ukraine war https://t.co/6cQx6Ioljg via @AJEnglish	2022-03-26T10:52:23.000Z			['@AJEnglish']	[]	[]	[]
"Rains continue to drop in many parts of the country and more are expected in the coming days. This comes as #Somalia is facing worst dry seasons in decades and severe #drought which affected people and animals.

#Somalia https://t.co/PrBA4KXRLN"	2022-03-26T10:43:20.000Z			[]	[]	[]	[]
"Rains continue to drop in many parts of the country and more are expected in the coming days. This comes as #Somalia is facing worst dry seasons in decades and severe #drought which affected people and animals.

#Somalia https://t.co/v9UyGl6FB7"	2022-03-26T10:35:39.000Z			[]	[]	[]	[]
Drought in Horn of Africa: Switzerland announces new funding to help people in Somalia and Ethiopia - https://t.co/S3j0VFI11h https://t.co/JxO326NmIq	2022-03-26T10:07:15.000Z			[]	[]	[]	[]
"Catholic Relief Services (CRS) is hiring Project Manager – Drought Emergency - #Mogadishu, #Somalia

APPLY NOW----&gt;&gt;&gt;&gt;&gt; https://t.co/yi4tp7vGoq

#Somalijobs"	2022-03-26T10:04:48.000Z			[]	['Mogadishu']	['Banadir']	['Banadir']
UPDATE: Gu' rains started in central Somalia, amid worst drought crisis in a decade that left 6.9 million people facing hungry while 500,000 people fled from their homes in search of of food, water and pasture for their livestock. https://t.co/bHR83M0YlK	2022-03-26T10:04:29.000Z			[]	[]	[]	[]
#Ethiopia and #Somalia are grappling with systematic violence, drought, hunger and sexual violence. Need attention like #Ukraine  https://t.co/A4fJUKtONH	2022-03-26T10:03:57.000Z			[]	[]	[]	[]
Drought in Horn of Africa: Switzerland announces new funding to help people in Somalia and Ethiopia – African Business https://t.co/VXWDbCmQXz	2022-03-26T09:50:29.000Z			[]	[]	[]	[]
Drought in Horn of Africa: Switzerland announces new funding to help people in Somalia and Ethiopia - African Business https://t.co/tCrp8Empha	2022-03-26T09:48:33.000Z			[]	[]	[]	[]
Drought in Horn of Africa: Switzerland announces new funding to help people in Somalia and Ethiopia https://t.co/krAQfEEIsh	2022-03-26T09:09:27.000Z			[]	[]	[]	[]
Drought in Horn of Africa: Switzerland announces new funding to help people in Somalia and Ethiopia https://t.co/zNJe6jjCsV	2022-03-26T09:04:56.000Z			[]	[]	[]	[]
Drought in Horn of Africa: Switzerland announces new funding to help people in Somalia and Ethiopia https://t.co/xu1xNAMM0N	2022-03-26T09:04:53.000Z			[]	[]	[]	[]
Drought in Horn of Africa: Switzerland announces new funding to help people in Somalia and Ethiopia https://t.co/dYVmCLQSdL	2022-03-26T09:04:51.000Z			[]	[]	[]	[]
"Drought in Horn of Africa: Switzerland announces new funding to help people in Somalia and Ethiopia @SwissMFA #Africa #Somalia #Ethiopia #Switzerland #Funding #Drought
Read more: https://t.co/mR4yzh654C"	2022-03-26T08:55:29.000Z			['@SwissMFA']	[]	[]	[]
Heavy rains have fallen in Baladweyne and Bula-burte towns, the rains have begun at a time of severe drought in the country. #Somalia https://t.co/0x3E3MXXsV	2022-03-26T08:48:04.000Z			[]	[]	[]	[]
Hit by the worst #drought in 40 years, #Somalia faces a severe #Hunger #crisis! https://t.co/rIcsrvYMXm	2022-03-26T08:31:25.000Z			[]	[]	[]	[]
How can u talk about drought? when deforestation in regoin is right in front of u without consequences. @TiinaIntelmann @PresidentMadobe #EU @EU_in_Somalia #Somalia @horufadhi_media @SharmaakeJama @HSKhayre https://t.co/tHLGhbSbyf	2022-03-26T08:30:13.000Z			['@TiinaIntelmann', '@PresidentMadobe', '@EU_in_Somalia', '@horufadhi_media', '@SharmaakeJama', '@HSKhayre']	[]	[]	[]
Hit by the worst drought in 40 years, Somalia faces a severe hunger crisis! https://t.co/iN6A3pwH44	2022-03-26T08:28:16.000Z			[]	[]	[]	[]
Farmaajo has done nothing to stop drought and secure water for Somalia. Sometimes lack of action is worse than even the one who steals. https://t.co/E8J8EqeCwz	2022-03-26T08:24:24.000Z			[]	[]	[]	[]
"A few places in #Somalia have received light to moderate #rain marking a possible start of gu’ rains, but the foreseen rains in the coming week are not sufficient to alleviate the current #drought conditions.

More from @FAOSWALIM👉https://t.co/OYw7dQueiL https://t.co/PjYFiZ0A2d"	2022-03-26T07:54:38.000Z			['@FAOSWALIM👉https://t.co/OYw7dQueiL']	[]	[]	[]
Floods and drought in said to be #Somalia is the by-product of #corruption &amp; ineptitude. Somali people have been waiting for #election to happen but it keep on getting delayed allegedly by Somali officers for some reason https://t.co/78Z5HZarXW	2022-03-26T07:49:35.000Z			[]	[]	[]	[]
Photos: Drought in Somalia worsened by funding gap, Ukraine war https://t.co/mvm9Wd1Ciz via @AJEnglish	2022-03-26T07:30:01.000Z			['@AJEnglish']	[]	[]	[]
Photos: Drought in Somalia worsened by funding gap, Ukraine war https://t.co/mvm9Wd1Ciz via @AJEnglish	2022-03-26T07:27:47.000Z			['@AJEnglish']	[]	[]	[]
