text	public_metrics	created_at	Google_Translation	@	places	village	district	region
@DimpleKenya US keeps bombing Somalia &amp; other countries, are you in this world? All this world regime change n coup is brought to you by America NATO west &amp; Israel. If you don't comply with them. You don't know or see what's going on in this world! Did Libya destroy itself, Yemen? 👀  🧠	{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}	2022-04-03T05:57:02.000Z		['@DimpleKenya']	['US']	[]	[]	[]
@yoursvivek No question of going back to killing coloured civilians. They haven't yet stopped bombing Syria, Yemen and Somalia.	{'retweet_count': 1, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}	2022-04-03T05:53:17.000Z		['@yoursvivek']	[]	[]	[]	[]
"@News24 @pejames If she wants a borderless Africa she can start by sorting out the situation between Algeria and Morocco
End the military Conflict in Nigeria.
Help Somalia pay off their debts
And she's Zimbabwean she can ask Botswana and Zambia for refuge even tho they aren't wanted there"	{'retweet_count': 1, 'reply_count': 0, 'like_count': 12, 'quote_count': 0}	2022-04-03T05:20:47.000Z		['@News24', '@pejames']	['Africa', 'Algeria', 'Morocco', 'Nigeria']	[]	[]	[]
@BOYAYTech @Poplak White people don't terrorist and attack us like Malema people from Zimbabwe and Nigeria and Mozambique they are not spiking cars at night or selling drugs around South Africa like illegal immigrants from Ethiopia and Somalia	{'retweet_count': 0, 'reply_count': 3, 'like_count': 3, 'quote_count': 0}	2022-04-03T05:01:54.000Z		['@BOYAYTech', '@Poplak']	['Malema', 'Zimbabwe', 'Nigeria', 'Mozambique', 'South', 'Africa', 'Ethiopia', 'Somalia']	[]	[]	[]
"So Effing stupid - 60 year Cold War with Soviet Union, Korea War, Vietnam, Grenada, Dessert Storm, Somalia, 20 years of War in the Middlle East with no food shortages. 

A small conflict in Ukraine - ""duhhhhh, Biden said we have food shortage.""

They are LYING! https://t.co/qm1CihVRvO"	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-04-03T03:40:02.000Z		[]	['Soviet', 'Union', 'Korea', 'Vietnam', 'Grenada', 'Somalia', 'Middlle', 'East']	[]	[]	[]
"@SPepper1964 So Effing stupid - 60 year Cold War with Soviet Union, Korea War, Vietnam, Grenada, Dessert Storm, Somalia, 20 years of War in the Middlle East with no food shortages. 

A small conflict in Ukraine - ""duhhhhh, Biden said we have food shortage.""

They are LYING!"	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-04-03T03:39:33.000Z		['@SPepper1964']	['Soviet', 'Union', 'Korea', 'Vietnam', 'Grenada', 'Somalia', 'Middlle', 'East']	[]	[]	[]
1) tonight I gift to the People of Russia, China, India, Iran, Dubai, Somalia and Israel @ru_gov fire fighting technology. https://t.co/A3jGLwNcuA this drone technology is interesting but turning off And on quantum thermal dynamics is far more serious technology	{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}	2022-04-03T03:31:52.000Z		['@ru_gov']	['Russia', 'China', 'India', 'Iran', 'Dubai', 'Somalia', 'Israel']	[]	[]	[]
"USA, UK and NATO are using proxies and directly bombing Somalia and Yemen, killing thousands and using sanctions to starve million to control puppet governments so to steal their resources. #labourparty supports USA, UK and NATO.
#labourdoorstep #muslimsuk #Africa"	{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-04-03T02:53:59.000Z		[]	['USA', 'UK', 'Somalia', 'Yemen']	[]	[]	[]
Double War Standard: America Was Bombing Somalia Just As Russia Began Invading Ukraine https://t.co/tUJ2NAjWoG	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-04-03T02:01:56.000Z		[]	['America', 'Was', 'Bombing', 'Somalia', 'Russia', 'Ukraine']	[]	[]	[]
@newscomauHQ What could be worse? Than US funded neo-nazi in Ukraine. Carpet bombing with depleted uranium and phosphorus bombs in Yugoslavia, Iraq, Libya, Syria, Afghanistan, economic extortion, Iran, Venezuela, Bolivia, Honduras, Chile, Haiti, Brazil, Somalia and many more? Millions dead!	{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}	2022-04-03T01:58:38.000Z		['@newscomauHQ']	[]	[]	[]	[]
@shesaidshecoul1 @IAPonomarenko How can anyone trust NATO? We've got the US selling weapons to Saudi Arabia who's bombing Yemen back into the Stone Age. We've got the US supported ISIS rebels in Syria hellbent on who knows what but they're sure killing a lot of people. Plus US/NATO airstrikes on Somalia...	{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}	2022-04-03T01:14:16.000Z		['@shesaidshecoul1', '@IAPonomarenko']	[]	[]	[]	[]
African nations are in a struggle to overthrow remnants of colonialism. The conflict in Ethiopia, the political crisis in Somalia are prime examples. It is important nations in HOA stand together. It’s important that they quash agents of imperialism.  #NoMore #BreakTheSilence	{'retweet_count': 24, 'reply_count': 0, 'like_count': 22, 'quote_count': 0}	2022-04-03T01:09:10.000Z		[]	[]	[]	[]	[]
@rightboobofgod @Content_Retired These issues are more complicated than you think. Gadaffi was a brutal dictator committing genocide, Yemen is fighting a civil war, Somalia we are there at the request of the Somali government because they have a terrorism problem hurting their civilian population.	{'retweet_count': 1, 'reply_count': 4, 'like_count': 14, 'quote_count': 0}	2022-04-03T01:03:29.000Z		['@rightboobofgod', '@Content_Retired']	[]	[]	[]	[]
I wish Somali people could fix and call out their BS and shitholes that take place in the community instead of pointing figures on someone else’s shitholes! That’s my two cents! Dear Somali people, over 30 years still Somalia isn’t Staple &amp; why are we fighting one language and 🧵 https://t.co/jEaDHHMXrM	{'retweet_count': 1, 'reply_count': 0, 'like_count': 4, 'quote_count': 1}	2022-04-02T23:30:38.000Z		[]	[]	[]	[]	[]
@PastuszkoRadek @TsybulskaLiubov Really so your country is not part of NATO who is still bombing Syria, Somalia, did you not partake in Afganistan, Iraq, Libya.. stop playing ignorant and open your eyes. Do you remember your country murdering Refugees from the middle east this winter. The past ..lol aka present	{'retweet_count': 0, 'reply_count': 3, 'like_count': 5, 'quote_count': 0}	2022-04-02T23:26:34.000Z		['@PastuszkoRadek', '@TsybulskaLiubov']	['Syria', 'Somalia', 'Afganistan', 'Iraq', 'Libya']	[]	[]	[]
@kingofSomaliaa Time is up for the brinkmanship of PM Roble and Ex-PM Gaas is fueling the existing conflict caused by this looter called Roble. Once the MPs resume power after the swearing in they'll be in charge of the presidential election in Somalia.	{'retweet_count': 0, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}	2022-04-02T21:07:11.000Z		['@kingofSomaliaa']	[]	['Gaas']	['Hargeysa']	['Woqooyi Galbeed']
Giorgio Bertin has been on the Frontlines fighting to open churches in north somalia in exchange for corrupt money to the local warlords.  He at one point under the cover of NGOs smuggled several kids to Djibouti where he began to Christianize them.	{'retweet_count': 0, 'reply_count': 0, 'like_count': 5, 'quote_count': 1}	2022-04-02T20:44:57.000Z		[]	['north', 'somalia']	[]	[]	[]
"@Julant80 LOL
Even the opposition does not hold corruption charges against the government!
But tell me why are you occupying Syria and bombing Somalia?"	{'retweet_count': 1, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}	2022-04-02T20:28:55.000Z		['@Julant80']	[]	[]	[]	[]
"@US2SOMALIA #BreakTheSilence US ambassador to #Somalia🇸🇴Andre Larry @US2SOMALIA the mastermind behind all disinformation campaigns against #VillaSomalia 
President @M_Farmaajo Attempted coup d’état election delays and conflict. he must hold accountable 4 orchestrating destabilization"	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-04-02T20:24:06.000Z		['@US2SOMALIA', '@US2SOMALIA', '@M_Farmaajo']	['US']	[]	[]	[]
#BreakTheSilence US ambassador to #Somalia🇸🇴Andre Larry @US2SOMALIA the mastermind behind all disinformation campaigns against @TheVillaSomalia President @M_Farmaajo Attempted coup d’état election delays and conflict. he must hold accountable 4 orchestrating destabilization https://t.co/BqKxsSeAlb https://t.co/eJ6XbjxU9L	{'retweet_count': 1, 'reply_count': 0, 'like_count': 5, 'quote_count': 0}	2022-04-02T20:22:52.000Z		['@US2SOMALIA', '@TheVillaSomalia', '@M_Farmaajo']	['US']	[]	[]	[]
@Adamsmith25840 @AndrewMwenda The vast majority of African countries are in a mess because the U.S., France, and UK keep overthrowing their governments, bombing them, and stealing their resources. https://t.co/xcDjBtpCit	{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}	2022-04-02T20:19:22.000Z		['@Adamsmith25840', '@AndrewMwenda']	['U.S.', 'France', 'UK']	[]	[]	[]
@ipn_idoma @seniorshelf @BSBonner Nobody cares. Fight your own wars if you do get a time off from bombing Somalia and ME	{'retweet_count': 0, 'reply_count': 1, 'like_count': 10, 'quote_count': 0}	2022-04-02T20:04:02.000Z		['@ipn_idoma', '@seniorshelf', '@BSBonner']	[]	[]	[]	[]
"JOIN US: Amb Dr. @FaqiAlis asserts that the conflict in #Somalia is detrimental to the Horn of #Africa region given its cross-border community interconnection. #Somalia 
#TwitterSpaces https://t.co/cI6SholSIW"	{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-04-02T19:04:42.000Z		['@FaqiAlis']	['Somalia', 'Africa']	[]	[]	[]
Abiy EPP Ethiopia colonial empire regime and Essyas Afewrk tyrant dictator Eritrea with loser president Farmajo Somalia Moqidisho jointly destroy horns of Africa. Keep fighting all out now https://t.co/LAfh3bpzSs	{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-04-02T18:33:14.000Z		[]	['Ethiopia', 'Eritrea', 'Africa']	[]	[]	[]
"Food crisis is the result of rapid shifts from drought to flooding, as well as violence and conflict. Consecutive years of poor rains have decimated crops across Somalia. Families are dying not only from starvation, but also from diseases such cholera 
&amp; measles @SaveChildrenSO https://t.co/xgIuOM9mWO"	{'retweet_count': 2, 'reply_count': 1, 'like_count': 6, 'quote_count': 0}	2022-04-02T18:32:50.000Z		['@SaveChildrenSO']	[]	[]	[]	[]
@Adamadamant1111 Johnson is a hypocrite #US are bombing Somalia	{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}	2022-04-02T18:30:30.000Z		['@Adamadamant1111']	['US', 'Somalia']	[]	[]	[]
"JOIN US: Speaking at our @TwitterSpaces discussion, Amb Dr. @FaqiAlis notes that the zero-conflict approach will end the prolonged conflict in #Somalia and encourage civil-driven prosperity. #Somalia 
#TwitterSpaces https://t.co/cgQTObEi3A"	{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}	2022-04-02T18:27:21.000Z		['@TwitterSpaces', '@FaqiAlis']	['US', 'Somalia']	[]	[]	[]
Saddened to see the toll wreaked by #HargeisaMarketFire. Thoughts &amp; prayers for the victims &amp; families. #Somaliland has seen worse - recall the 1988 bombing by Somalia dictator Siad Barre, which destroyed 90% of the city. Somalilanders are strong &amp; will again rise from the ashes.	{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}	2022-04-02T18:09:58.000Z		[]	[]	[]	[]	[]
"@cnni @CNN @cnnbrk @CNNnewsroom What where you doing when @USAGov @GOVUK @CNNGermanyPR Germany France @NATO canada were bombing #Syria #Lebanon #Iraq #Afghanistan #Tunisia #Somalia 
No coverage for NewBorn Arab babies &amp; New Arab mothers https://t.co/oleCQHe1lw"	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-04-02T18:06:48.000Z		['@cnni', '@CNN', '@cnnbrk', '@CNNnewsroom', '@USAGov', '@GOVUK', '@CNNGermanyPR', '@NATO']	['Germany', 'France', 'Syria', 'Lebanon', 'Iraq', 'Afghanistan', 'Tunisia', 'Somalia', 'New', 'Arab']	[]	[]	[]
@guhad_Shire @sweetaaliya @Independentmi20 @ShAbdiHersy @US2SOMALIA @Abdishukrihaybe #BreakTheSilence US ambassador to #Somalia🇸🇴Andre Larry @US2SOMALIA the mastermind behind all disinformation campaigns against @TheVillaSomalia President @M_Farmaajo Attempted coup d’état election delays and conflict. he must hold accountable 4 orchestrating destabilization #PNG https://t.co/XWKehK8zb4	{'retweet_count': 4, 'reply_count': 1, 'like_count': 11, 'quote_count': 0}	2022-04-02T18:05:15.000Z		['@guhad_Shire', '@sweetaaliya', '@Independentmi20', '@ShAbdiHersy', '@US2SOMALIA', '@Abdishukrihaybe', '@US2SOMALIA', '@TheVillaSomalia', '@M_Farmaajo']	['US']	[]	[]	[]
@US2SOMALIA #BreakTheSilence US ambassador to #Somalia🇸🇴Andre Larry @US2SOMALIA the mastermind behind all disinformation campaigns against @TheVillaSomalia President @M_Farmaajo Attempted coup d’état election delays and conflict. he must hold accountable 4 orchestrating destabilization #PNG https://t.co/GI1HLuTFzd	{'retweet_count': 2, 'reply_count': 1, 'like_count': 12, 'quote_count': 0}	2022-04-02T18:04:53.000Z		['@US2SOMALIA', '@US2SOMALIA', '@TheVillaSomalia', '@M_Farmaajo']	['US']	[]	[]	[]
@US2SOMALIA @musebiihi #BreakTheSilence US ambassador to #Somalia🇸🇴Andre Larry @US2SOMALIA the mastermind behind all disinformation campaigns against @TheVillaSomalia President @M_Farmaajo Attempted coup d’état election delays and conflict. he must hold accountable 4 orchestrating destabilization #PNG https://t.co/MP2AyJ2S9V	{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}	2022-04-02T18:04:16.000Z		['@US2SOMALIA', '@musebiihi', '@US2SOMALIA', '@TheVillaSomalia', '@M_Farmaajo']	['US']	[]	[]	[]
Govt of Somalia voiced it concerns on how to deal with Al-Shabaab mercenaries which is Somali problem and the solution lies with Somalis hence why SNA Forces are the only force fighting against AS since past 6 years which clearly shows that Amisom occupation was failed project! https://t.co/WUDd0JPJxe	{'retweet_count': 5, 'reply_count': 0, 'like_count': 9, 'quote_count': 0}	2022-04-02T18:01:32.000Z		[]	['Somalia']	[]	[]	[]
#BreakTheSilence US ambassador to #Somalia🇸🇴Andre Larry @US2SOMALIA the mastermind behind all disinformation campaigns against @TheVillaSomalia President @M_Farmaajo Attempted coup d’état election delays and conflict. he must hold accountable 4 orchestrating destabilization #PNG https://t.co/rWIPhWqOFX	{'retweet_count': 23, 'reply_count': 0, 'like_count': 31, 'quote_count': 1}	2022-04-02T17:59:09.000Z		['@US2SOMALIA', '@TheVillaSomalia', '@M_Farmaajo']	['US']	[]	[]	[]
"Some think that the US left Somalia in 1994. I was among the forces that left there at that time. However, I know that US troops have not left fully nor stopped being involved with the fighting there.

You do the math on how many years that is."	{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}	2022-04-02T17:55:06.000Z		[]	['US', 'Somalia']	[]	[]	[]
US ambassador to #Somalia🇸🇴Andre Larry jr @US2SOMALIA is the mastermind behind all the disinformation campaigns against @TheVillaSomalia H:E President @M_Farmaajo Attempted coup d’état election delays and conflict. he must hold accountable 4 orchestrating destabilization #PNG now https://t.co/zlpXvgLEY8	{'retweet_count': 9, 'reply_count': 3, 'like_count': 10, 'quote_count': 1}	2022-04-02T17:53:27.000Z		['@US2SOMALIA', '@TheVillaSomalia', '@M_Farmaajo']	['US']	[]	[]	[]
"headlines should read:

if you say something crazy, you could get slapped

don’t joke about ppl who suffer from disease

* why doesn’t the world protect Black women? *

our government is BOMBING SOMALIA &amp; YEMEN but this {warranted} slap is the issue? hint hint wink wink https://t.co/GxjQmfmc9g"	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-04-02T16:16:05.000Z		[]	[]	[]	[]	[]
"@michael_g45200 @DPGINLA @meatballsubzero I mean you ""stand with Ukraine"" but I see you've not mentioned Somalia, Yemen or Palestine even once...
Also, Ukraine is bombing Russian troops.
Do you expect Russia to just accept it? What world do you live in?"	{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}	2022-04-02T16:02:56.000Z		['@michael_g45200', '@DPGINLA', '@meatballsubzero']	['Ukraine', 'Somalia', 'Yemen', 'Ukraine']	[]	[]	[]
"@AndrewSmithEZ @Waratworld17 @KyivIndependent This is kind of hypocracy .Why did you put only Ukranian https://t.co/OdlXW4AlbE this moment,NATO and USA bombing Jemen and Somalia.....where are those flags on your profile pic??

Did you forget about these 50+ flags? Maybe you are a bot &amp; clown .Pray for these people https://t.co/BSkk2KNx7x"	{'retweet_count': 0, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}	2022-04-02T15:49:42.000Z		['@AndrewSmithEZ', '@Waratworld17', '@KyivIndependent']	['USA', 'Somalia']	[]	[]	[]
"@SokoAnalyst @RailaOdinga 😅😅😅😅😅
Really? That's nonsensical. Even Somalia is still there despite 20 years of fighting.
Nobody owns kenya. Nobody is indispensable!"	{'retweet_count': 2, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}	2022-04-02T15:35:08.000Z		['@SokoAnalyst', '@RailaOdinga']	[]	[]	[]	[]
@windriderz49 @musakayrak @IAPonomarenko Indeed not the same war. So what was the fault of Afghanistand for 30 NATO countries to attack and distroyed it and treated it's citizens as terrorists? Wars are wars regardless of whatever. What will you say about Libya and Iraq, airstrikes done in Somalia, Syria, Afghanistan..?	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-04-02T15:14:08.000Z		['@windriderz49', '@musakayrak', '@IAPonomarenko']	[]	[]	[]	[]
@asiamoniuszko @Devendr63293146 @BSBonner Didn't know there are this many hypocrites in the West. As if they have now found a war they don't like. On the day Russia moved into Ukraine, US dropped bombs in Somalia. Bombings in other countries too. But it doesn't matter because it's the white's bombing blacks and browns.	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-04-02T14:54:49.000Z		['@asiamoniuszko', '@Devendr63293146', '@BSBonner']	[]	[]	[]	[]
"Our most recent coverage of global issues at intersection of rights, rule of law and security

• Russia-Ukraine
• Symposium: Still at War (Somalia)
• DHS / Discrimination
• India
• Myanmar
• U.S. Foreign Policy: Eurasia
• Attack on the U.S. Capitol

https://t.co/FaNn7wIuRv"	{'retweet_count': 4, 'reply_count': 1, 'like_count': 5, 'quote_count': 0}	2022-04-02T14:32:36.000Z		[]	['Somalia', 'India', 'Myanmar', 'U.S.', 'U.S.']	[]	[]	[]
"@fyh_adams @khadarlooge ""Fallow""? Idk who you are, but this incident is nothing compared to the shelling, aerial bombing, plunder, mining and rape of Somaliland in the 80s, which Somalians deny ever happened. I don't know why you want to inject Allah into this, but we don't affiliate with Somalia."	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-04-02T14:28:19.000Z		['@fyh_adams', '@khadarlooge']	[]	[]	[]	[]
@OgbeniDemola Not only that I keep seeing NATO being accused of bombing Iraq, despite NATO not taking part in the war in Iraq. Now we also bombed Somalia. And I even lived enough to see us accused of nuking Japan. In a few years, NATO will be the reason why there is no life on Mars.	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-04-02T14:24:54.000Z		['@OgbeniDemola']	['Iraq', 'Iraq']	[]	[]	[]
@BorisJohnson @UKParliament     Commemorating the 40th anniversary of the Falkland War, it reminds us of the 21st century British bombing and the massacre of Darwiish fighters including my uncles and grandparents and all the Darwiish jihadists of Seyid Mohamed A. Hasan. #Somalia https://t.co/FdRE1Gimpa	{'retweet_count': 15, 'reply_count': 2, 'like_count': 37, 'quote_count': 0}	2022-04-02T14:18:23.000Z		['@BorisJohnson', '@UKParliament']	['Darwiish']	[]	[]	[]
@honeybee_wisdom @JMC_1973 @AsserNtinda The US has been bombing the middle east and north Africa without anything happening to them in the name of democracy. They destroyed wealth Libya, made it a dustbin. Last month they bombed Somalia, it never trended. War crimes are war crimes.	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-04-02T14:16:05.000Z		['@honeybee_wisdom', '@JMC_1973', '@AsserNtinda']	['US', 'middle', 'east', 'Africa']	[]	[]	[]
Saddened to see the toll wreaked by #HargeisaMarketFire. Thoughts &amp; prayers for the victims &amp; families. #Somaliland has seen worse - recall the 1988 bombing by Somalia dictator Siad Barre, which destroyed 90% of the city. Somalilanders are strong &amp; will again rise from the ashes. https://t.co/sTQIfs0K4F	{'retweet_count': 78, 'reply_count': 25, 'like_count': 229, 'quote_count': 7}	2022-04-02T13:46:10.000Z		[]	[]	[]	[]	[]
You couldn't send condolences to the 50+ people that died in a terrorist attack in #Somalia but you want to tell us you will help our people in hargaisa. Help the starving children in the UK who can't afford a proper meal you 🤡 https://t.co/mdyEPBBIe9	{'retweet_count': 6, 'reply_count': 6, 'like_count': 50, 'quote_count': 1}	2022-04-02T13:30:39.000Z		[]	['Somalia']	[]	[]	[]
@Kmifbon @LouiseMensch @y_gudymenko @RoyalMarines @BritishArmyUSA @BWallaceMP @ThalesUK @DominicFarrell @LFredenhall @DefenceU @RusEmbUSA it the invasion of Afghanistan? Iraq? The non-stop bombing of Somalia? gtfoh	{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-04-02T13:24:37.000Z		['@Kmifbon', '@LouiseMensch', '@y_gudymenko', '@RoyalMarines', '@BritishArmyUSA', '@BWallaceMP', '@ThalesUK', '@DominicFarrell', '@LFredenhall', '@DefenceU', '@RusEmbUSA']	['Afghanistan']	[]	[]	[]
"The locust infestation in Kenya, the civil war in Ethiopia, extreme flooding in S Sudan, the political crises and growing terrorist attacks in Somalia, and the intensifying ethnic conflict in Sudan have all contributed to the destruction of farms
https://t.co/GbdXD2qELE"	{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-04-02T13:17:05.000Z		[]	['Kenya', 'Ethiopia', 'Sudan', 'Somalia', 'Sudan']	[]	[]	[]
@SawdahAbdulrah1 @TheSovereign13 @JonasLeng @GavinWilliamson @BorisJohnson @trussliz @vickyford She's a liar and a rotten tribalist. Stop reinventing history. Here's muse bihi fighting against the dictatorial regime. Which all Somalis fought against. No hatred in his words against his fellow Somalia. https://t.co/1NEvygEbOa	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-04-02T13:11:56.000Z		['@SawdahAbdulrah1', '@TheSovereign13', '@JonasLeng', '@GavinWilliamson', '@BorisJohnson', '@trussliz', '@vickyford']	[]	[]	[]	[]
#bbcaq Shame on all panelists who do not say simply #refugees but specify #Ukrainian  (ie white largely middle class).This is the immediate crisis but UK's direct intervention contributed to creating failed states, conflict in Libya, Somalia, Mali...	{'retweet_count': 0, 'reply_count': 1, 'like_count': 3, 'quote_count': 0}	2022-04-02T12:41:49.000Z		[]	['UK', 'Libya', 'Somalia', 'Mali']	[]	[]	[]
"@AAk47722104 @HaramainInfo MBS, himself is a shinier than moon for some!! 🤡

Custodian of ummah &amp; on other hand non stop bombing on Yemen, Syria, Somalia!!!"	{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-04-02T12:16:56.000Z		['@AAk47722104', '@HaramainInfo']	[]	[]	[]	[]
"@ReerHargeysa @WaddaniP is onlf who attack your people from somalia? were the refugees who massacred your people in hargeisa from somalia? what ""all"" somalis do for somaliland?"	{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}	2022-04-02T12:03:40.000Z		['@ReerHargeysa', '@WaddaniP']	[]	['Hargeysa']	['Hargeysa']	['Woqooyi Galbeed']
"@vickyford God save #Hargeisa 

But #Vicky uses separatist slogans like ""..Somaliland"". This is an attack on #Somalia and Somalis 

Use polite and diplomatic expressions without interfering in Somali affairs

Unreliable and unfair"	{'retweet_count': 0, 'reply_count': 4, 'like_count': 8, 'quote_count': 0}	2022-04-02T11:46:32.000Z		['@vickyford']	['Hargeisa', 'Somaliland']	['Hargeysa']	['Hargeysa']	['Woqooyi Galbeed']
@LanderEntrepren Is calling on the Somali people Somaliweyne? In a time of tragedy you are using this line of attack and yet you turn a blind eye to Kulmiye who signed away the country to Somalia? ... We will not forget this	{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}	2022-04-02T11:12:09.000Z		['@LanderEntrepren']	[]	['Kulmiye']	['Garbahaarey']	['Gedo']
@BorisJohnson Are you planning on condemning the USA for their bombing of Somalia ?	{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}	2022-04-02T11:11:51.000Z		['@BorisJohnson']	['USA', 'Somalia']	[]	[]	[]
Apr 1992. Former Somali dictator Siad Barre tried to reconquer Mogadishu where Mohamed Qanyare and Farah Aidid, whose militias had ousted him the previous year, were fighting. He was unsuccessful and the campaign only worsened an emergency, marked by famine, in southwest Somalia	{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}	2022-04-02T10:47:28.000Z		[]	[]	['Mogadishu']	['Banadir']	['Banadir']
"@samuraiofcode @HM010996 @2006illinifan @olimpiuurcan @SergeyKaryakin I am aware of the Somalian bombing, the only difference is I agree with them. Somalia has needed a peacekeeping corp for years, they've been at war, almost without a government and severe humanitarian problems.
Ignoring it for so long was the real shocker"	{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}	2022-04-02T10:37:22.000Z		['@samuraiofcode', '@HM010996', '@2006illinifan', '@olimpiuurcan', '@SergeyKaryakin']	[]	[]	[]	[]
"Due to the conflict, prices of basics such as oil and wheat are shooting up and shortages are already showing on supermarket shelves in Lebanon, Somalia and Egypt.
https://t.co/veX1pcU0P5"	{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}	2022-04-02T10:22:24.000Z		[]	['Lebanon', 'Somalia', 'Egypt']	[]	[]	[]
"On 2nd April 2015, Al-Shabaab terrorists from Somalia used Kenyan youths to kill about 147 students in GARISSA UNIVERSITY ATTACK. In Kondele Kisumu, youth were used to attack DP Ruto and in Soy Uasin Gishu, youth used in Raila chopper-stoning.

Mimi SITATUMIKA VIBAYA.
@Atanasi_K https://t.co/mDaAN2unre"	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-04-02T09:58:20.000Z		['@Atanasi_K']	['Somalia', 'GARISSA']	[]	[]	[]
@Rainstorm84 @EdiSoHN802 @amygatess @Imposter_Edits The US is defending itself bombing Somalia?	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-04-02T09:27:27.000Z		['@Rainstorm84', '@EdiSoHN802', '@amygatess', '@Imposter_Edits']	['US', 'Somalia']	[]	[]	[]
@syd_m39 Nigeria, Congo, Eritrea, Ethopia, Sudan, Djibouti, Cameroon, Algeria, Tunisia, Morocco, Tanzania, Ivory Coast and I avoided typing South Africa cause it's so obvious. And there are many more this is off the top of my head. Oooh Somalia too... the US is currently bombing them.	{'retweet_count': 1, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}	2022-04-02T09:26:16.000Z		['@syd_m39']	['Nigeria', 'Congo', 'Eritrea', 'Ethopia', 'Sudan', 'Djibouti', 'Cameroon', 'Algeria', 'Tunisia', 'Morocco', 'Tanzania', 'Ivory', 'Coast', 'South', 'Africa']	[]	[]	[]
"There is an unprecedented coordinated attack on Ethiopia, Eritrea, Somalia &amp; others. They tried to silence us, to cancel us but we are say #NoMore. #BreakTheSilence #CancelHR6600 
@OvettaWashPost @Meagan_Flynn @ErinatThePost
@CChristine19 @elizabethshwe @brynstole @RSonderriis https://t.co/riBQl4C7aO"	{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-04-02T08:58:58.000Z		['@OvettaWashPost', '@Meagan_Flynn', '@ErinatThePost\n@CChristine19', '@elizabethshwe', '@brynstole', '@RSonderriis']	['Ethiopia', 'Eritrea', 'Somalia']	[]	[]	[]
