text	created_at	public_metrics	Google_Translation	@	village	region	district
"RT @HodanHomes: Sahan spy network has sent one of their stooges to Al-Jazeera's ""inside story"" program to talk about Somalia's drought.

Pl…"	2022-03-25T19:47:48.000Z			['@HodanHomes:']	[]	[]	[]
"RT @AJEnglish: “It’s incredibly difficult because you have to choose which areas and populations need help the most.”

How the drought in S…"	2022-03-25T19:44:39.000Z			['@AJEnglish:']	[]	[]	[]
RT @theoseuphoria: why the fuck is no one talking about somalia??? people and especially kids are literally starving to death because of th…	2022-03-25T19:38:49.000Z			['@theoseuphoria:']	[]	[]	[]
"RT @Independentmi20: Many people were happy with the drought and thought the big aid money is coming !!

Quran 8:30

They plan and ALLAH pl…"	2022-03-25T19:36:49.000Z			['@Independentmi20:']	[]	[]	[]
RT @AqlilaA: Part's of #Somalia  Currently experiencing it's worst #drought,some parts not seeing rain for over two year's, putting million…	2022-03-25T19:18:59.000Z			['@AqlilaA:']	[]	[]	[]
"RT @VICEWorldNews: Russia’s invasion of Ukraine is worsening a historic drought in Somalia. 

The East African country, which imports wheat…"	2022-03-25T19:17:25.000Z			['@VICEWorldNews:']	[]	[]	[]
"RT @HodanHomes: Sahan spy network has sent one of their stooges to Al-Jazeera's ""inside story"" program to talk about Somalia's drought.

Pl…"	2022-03-25T19:17:09.000Z			['@HodanHomes:']	[]	[]	[]
"RT @KTNNewsKE: The worst ever drought in decades driven by climate 
change is ravaging eastern Africa parching landscapes, 
killing livesto…"	2022-03-25T19:16:59.000Z			['@KTNNewsKE:']	[]	[]	[]
"RT @FAO: When drought hits &amp; livelihoods disappear, leaving home becomes a survival mechanism.

@FAO works with families in Somalia’s droug…"	2022-03-25T19:15:04.000Z			['@FAO:', '@FAO']	[]	[]	[]
"""If humanitarian assistance is not quickly scaled up in #Somalia and other drought-affected regions...the cost to donors could be ten times higher in terms of emergency provisions of food and medicine.""

More, via @newhumanitarian https://t.co/6IoKDayev5"	2022-03-25T19:15:01.000Z			['@newhumanitarian']	[]	[]	[]
"RT @shirwacmaggan1: https://t.co/Q0kfd7aJzO.
The devastating situation caused by drought and the effect of Somalia and diverting most of th…"	2022-03-25T19:13:32.000Z			['@shirwacmaggan1:']	[]	[]	[]
"RT @AJEnglish: “It’s incredibly difficult because you have to choose which areas and populations need help the most.”

How the drought in S…"	2022-03-25T19:09:38.000Z			['@AJEnglish:']	[]	[]	[]
"RT @AJEnglish: “It’s incredibly difficult because you have to choose which areas and populations need help the most.”

How the drought in S…"	2022-03-25T19:03:54.000Z			['@AJEnglish:']	[]	[]	[]
"RT @AJEnglish: “It’s incredibly difficult because you have to choose which areas and populations need help the most.”

How the drought in S…"	2022-03-25T18:58:47.000Z			['@AJEnglish:']	[]	[]	[]
RT @SafetyPinDaily: Russia's Invasion of Ukraine Is Putting Millions of Lives at Risk in Somalia | By Joost Bastmeijer https://t.co/4xhsJNv…	2022-03-25T18:58:36.000Z			['@SafetyPinDaily:']	[]	[]	[]
RT @PressTV: Hit by the worst drought in 40 years, Somalia faces a severe hunger crisis! https://t.co/neXMEztajl	2022-03-25T18:58:29.000Z			['@PressTV:']	[]	[]	[]
"The worst ever drought in decades driven by climate 
change is ravaging eastern Africa parching landscapes, 
killing livestock, and creating a dire humanitarian crisis. 
over 12 million people are affected in Kenya, Somalia, and 
Ethiopia. https://t.co/OI286BiLpx"	2022-03-25T18:53:12.000Z			[]	[]	[]	[]
"RT @DrMehari: More than 13 million people severely food insecure in Ethiopia, Kenya and Somalia.  

The Horn of Africa faces the worst drou…"	2022-03-25T18:47:00.000Z			['@DrMehari:']	[]	[]	[]
"At last, the rains arrived in #Wajir today, but it came with this massive sandstorm? 👉🏾 #Deforestation.
When you hear about #drought in the Horn of #Africa, you’re actually talking about people dying in #Somali inhabited areas. Pastoralism is dead in #Somalia #Kenya &amp; #Ethiopia. https://t.co/PT8Ia4v7HY"	2022-03-25T18:45:24.000Z			[]	[]	[]	[]
"RT @FAO: When drought hits &amp; livelihoods disappear, leaving home becomes a survival mechanism.

@FAO works with families in Somalia’s droug…"	2022-03-25T18:45:04.000Z			['@FAO:', '@FAO']	[]	[]	[]
RT @PressTV: Hit by the worst drought in 40 years, Somalia faces a severe hunger crisis! https://t.co/neXMEztajl	2022-03-25T18:38:25.000Z			['@PressTV:']	[]	[]	[]
RT @PressTV: Hit by the worst drought in 40 years, Somalia faces a severe hunger crisis! https://t.co/neXMEztajl	2022-03-25T18:37:29.000Z			['@PressTV:']	[]	[]	[]
"RT @AJEnglish: “It’s incredibly difficult because you have to choose which areas and populations need help the most.”

How the drought in S…"	2022-03-25T18:24:42.000Z			['@AJEnglish:']	[]	[]	[]
"RT @CCDawah: #WaterForAfrica💦
Our contractor in #Somaliland #Somalia has started all 7 Wells simultaneously &amp; intends to complete them all…"	2022-03-25T18:24:24.000Z			['@CCDawah:']	[]	[]	[]
https://t.co/kG5BaSgai7	2022-03-25T18:22:03.000Z			[]	[]	[]	[]
RT @SLcyberspace: 8 Innovative Drought Solutions. #somaliland #somalia https://t.co/BNfQ1CtWqh	2022-03-25T18:21:40.000Z			['@SLcyberspace:']	[]	[]	[]
"RT @Independentmi20: Many people were happy with the drought and thought the big aid money is coming !!

Quran 8:30

They plan and ALLAH pl…"	2022-03-25T18:15:20.000Z			['@Independentmi20:']	[]	[]	[]
RT @FuadYusuf_K: 🇪🇹 has already Dammed 🇸🇴 only 2 rivers. SDG7 is pushing 🇪🇹 to increase hydropower by 350%. 🇪🇹 Current hydropower generatio…	2022-03-25T18:10:49.000Z			['@FuadYusuf_K:']	[]	[]	[]
RT @AbdiGele1: @Mursalkhaliif @AJEnglish @UNSomalia @UN @US2SOMALIA @EU_in_Somalia Do you understand what you are saying? This drought can…	2022-03-25T18:09:05.000Z			['@AbdiGele1:', '@Mursalkhaliif', '@AJEnglish', '@UNSomalia', '@UN', '@US2SOMALIA', '@EU_in_Somalia']	[]	[]	[]
"RT @Independentmi20: Many people were happy with the drought and thought the big aid money is coming !!

Quran 8:30

They plan and ALLAH pl…"	2022-03-25T18:06:50.000Z			['@Independentmi20:']	[]	[]	[]
RT @Cilmi99: A large part of the Ogaden has been hit by heavy  rains in many parts of the Horn of Africa where there has been widespread dr…	2022-03-25T18:06:47.000Z			['@Cilmi99:']	[]	[]	[]
RT @PressTV: Hit by the worst drought in 40 years, Somalia faces a severe hunger crisis! https://t.co/neXMEztajl	2022-03-25T18:04:40.000Z			['@PressTV:']	[]	[]	[]
RT @sntvnews1: 26,350 children in Somalia’s #Jubbaland State were vaccinated against #measles in 2 days by Region’s health Authority and #U…	2022-03-25T18:01:18.000Z			['@sntvnews1:']	[]	['Jubbaland']	[]
"RT @HodanHomes: Sahan spy network has sent one of their stooges to Al-Jazeera's ""inside story"" program to talk about Somalia's drought.

Pl…"	2022-03-25T18:01:12.000Z			['@HodanHomes:']	[]	[]	[]
"RT @GaroweOnline: Gu rains begin in parts of #Somalia - Rains fell in parts of central regions of Somalia, Sanaag, Sool, and Nugal.

The ra…"	2022-03-25T18:00:31.000Z			['@GaroweOnline:']	['Sanaag', 'Sool']	['Nugaal', 'Sanaag', 'Sool', 'Bay']	['Burtinle', 'Buur Hakaba']
RT @sntvnews1: PICTURES: Rainfall in #El-Wak district of #Gedo region, on Friday morning. Many drought-fled people who lost their livestock…	2022-03-25T17:57:59.000Z			['@sntvnews1:']	[]	['Gedo']	[]
"RT @HodanHomes: Sahan spy network has sent one of their stooges to Al-Jazeera's ""inside story"" program to talk about Somalia's drought.

Pl…"	2022-03-25T17:52:03.000Z			['@HodanHomes:']	[]	[]	[]
"RT @AJEnglish: “It’s incredibly difficult because you have to choose which areas and populations need help the most.”

How the drought in S…"	2022-03-25T17:52:00.000Z			['@AJEnglish:']	[]	[]	[]
RT @marcuslundstedt: FN VARNAR: Hungern ökar - matpriserna stiger snabbt på grund av kriget i Ukraina. Biståndet behövs för att rädda liv.…	2022-03-25T17:51:57.000Z			['@marcuslundstedt:']	[]	[]	[]
RT @PressTV: Hit by the worst drought in 40 years, Somalia faces a severe hunger crisis! https://t.co/neXMEztajl	2022-03-25T17:49:32.000Z			['@PressTV:']	[]	[]	[]
Long-running elections, terrorist assaults, severe drought, and high food and fuel prices plague Somalia. The only way to find a solution is to pray and turn back to Allah. We always have a water deficit owing to a lack of rain, and then flood as a result of the rain. https://t.co/OI0SoW5pno	2022-03-25T17:48:32.000Z			[]	[]	[]	[]
Russia’s Invasion of Ukraine Is Putting Millions of Lives at Risk in Somalia https://t.co/kXFZ2cbOD6	2022-03-25T17:47:48.000Z			[]	[]	[]	[]
RT @SafetyPinDaily: Russia's Invasion of Ukraine Is Putting Millions of Lives at Risk in Somalia | By Joost Bastmeijer https://t.co/4xhsJNv…	2022-03-25T17:42:39.000Z			['@SafetyPinDaily:']	[]	[]	[]
"RT @AJEnglish: “It’s incredibly difficult because you have to choose which areas and populations need help the most.”

How the drought in S…"	2022-03-25T17:41:06.000Z			['@AJEnglish:']	[]	[]	[]
"RT @Independentmi20: Many people were happy with the drought and thought the big aid money is coming !!

Quran 8:30

They plan and ALLAH pl…"	2022-03-25T17:40:56.000Z			['@Independentmi20:']	[]	[]	[]
"RT @AJEnglish: “It’s incredibly difficult because you have to choose which areas and populations need help the most.”

How the drought in S…"	2022-03-25T17:35:10.000Z			['@AJEnglish:']	[]	[]	[]
"RT @Independentmi20: Many people were happy with the drought and thought the big aid money is coming !!

Quran 8:30

They plan and ALLAH pl…"	2022-03-25T17:34:46.000Z			['@Independentmi20:']	[]	[]	[]
"RT @AJEnglish: “It’s incredibly difficult because you have to choose which areas and populations need help the most.”

How the drought in S…"	2022-03-25T17:34:37.000Z			['@AJEnglish:']	[]	[]	[]
RT @PressTV: Hit by the worst drought in 40 years, Somalia faces a severe hunger crisis! https://t.co/neXMEztajl	2022-03-25T17:34:31.000Z			['@PressTV:']	[]	[]	[]
"RT @TamilTheHindu: சுமார் 4.3 மில்லியன் மக்கள் உணவு, தண்ணீர், இருப்பிடமின்றி தவித்து வருகின்றனர்.
உக்ரைன், இலங்கையில் நிலவும் நெருக்கடிகளை…"	2022-03-25T17:32:57.000Z			['@TamilTheHindu:']	[]	[]	[]
RT @PressTV: Hit by the worst drought in 40 years, Somalia faces a severe hunger crisis! https://t.co/neXMEztajl	2022-03-25T17:32:26.000Z			['@PressTV:']	[]	[]	[]
"RT @TamilTheHindu: சுமார் 4.3 மில்லியன் மக்கள் உணவு, தண்ணீர், இருப்பிடமின்றி தவித்து வருகின்றனர்.
உக்ரைன், இலங்கையில் நிலவும் நெருக்கடிகளை…"	2022-03-25T17:32:09.000Z			['@TamilTheHindu:']	[]	[]	[]
"சுமார் 4.3 மில்லியன் மக்கள் உணவு, தண்ணீர், இருப்பிடமின்றி தவித்து வருகின்றனர்.
உக்ரைன், இலங்கையில் நிலவும் நெருக்கடிகளைப் பேசும் அதே வேளையில் சோமாலியா பற்றி பேசுவதும் முக்கியத்துவமானது. https://t.co/ZLJ7CFpc8x"	2022-03-25T17:30:00.000Z			[]	[]	[]	[]
"RT @HodanHomes: Sahan spy network has sent one of their stooges to Al-Jazeera's ""inside story"" program to talk about Somalia's drought.

Pl…"	2022-03-25T17:27:23.000Z			['@HodanHomes:']	[]	[]	[]
"RT @CCDawah: #WaterForAfrica💦
Our contractor in #Somaliland #Somalia has started all 7 Wells simultaneously &amp; intends to complete them all…"	2022-03-25T17:27:12.000Z			['@CCDawah:']	[]	[]	[]
RT @PressTV: Hit by the worst drought in 40 years, Somalia faces a severe hunger crisis! https://t.co/neXMEztajl	2022-03-25T17:25:55.000Z			['@PressTV:']	[]	[]	[]
"RT @HodanHomes: Sahan spy network has sent one of their stooges to Al-Jazeera's ""inside story"" program to talk about Somalia's drought.

Pl…"	2022-03-25T17:25:38.000Z			['@HodanHomes:']	[]	[]	[]
RT @girmay_giday: Drought in Horn of Africa: Switzerland announces new funding to help people in Somalia and Ethiopia https://t.co/XSWtsPmr…	2022-03-25T17:25:20.000Z			['@girmay_giday:']	[]	[]	[]
"Black lives are sacred lives. We must Save the Somali Children. Bill Gates needs to get busy using his millions of acres of American farmland to raise wheat for the Somalis or they are going to die for sure.
https://t.co/H5OMXHAcoT"	2022-03-25T17:24:11.000Z			[]	[]	[]	[]
"RT @CCDawah: #WaterForAfrica💦
Our contractor in #Somaliland #Somalia has started all 7 Wells simultaneously &amp; intends to complete them all…"	2022-03-25T17:19:21.000Z			['@CCDawah:']	[]	[]	[]
Drought in Horn of Africa: Switzerland announces new funding to help people in Somalia and Ethiopia https://t.co/XSWtsPmrwq via @NewsNowUK	2022-03-25T17:19:15.000Z			['@NewsNowUK']	[]	[]	[]
"RT @GaroweOnline: Gu rains begin in parts of #Somalia - Rains fell in parts of central regions of Somalia, Sanaag, Sool, and Nugal.

The ra…"	2022-03-25T17:18:41.000Z			['@GaroweOnline:']	['Sanaag', 'Sool']	['Nugaal', 'Sanaag', 'Sool', 'Bay']	['Burtinle', 'Buur Hakaba']
"RT @UNOCHA_ROSEA: Across the Horn of Africa, at least 13 million people are  already facing hunger &amp; severe water shortages. 

The acute dr…"	2022-03-25T17:14:46.000Z			['@UNOCHA_ROSEA:']	[]	[]	[]
"RT @AJEnglish: “It’s incredibly difficult because you have to choose which areas and populations need help the most.”

How the drought in S…"	2022-03-25T17:13:52.000Z			['@AJEnglish:']	[]	[]	[]
"RT @AJEnglish: “It’s incredibly difficult because you have to choose which areas and populations need help the most.”

How the drought in S…"	2022-03-25T17:10:37.000Z			['@AJEnglish:']	[]	[]	[]
RT @SLcyberspace: 8 Innovative Drought Solutions. #somaliland #somalia https://t.co/BNfQ1CtWqh	2022-03-25T17:06:55.000Z			['@SLcyberspace:']	[]	[]	[]
"RT @Independentmi20: Many people were happy with the drought and thought the big aid money is coming !!

Quran 8:30

They plan and ALLAH pl…"	2022-03-25T17:06:44.000Z			['@Independentmi20:']	[]	[]	[]
RT @PressTV: Hit by the worst drought in 40 years, Somalia faces a severe hunger crisis! https://t.co/neXMEztajl	2022-03-25T17:03:22.000Z			['@PressTV:']	[]	[]	[]
"RT @HodanHomes: Sahan spy network has sent one of their stooges to Al-Jazeera's ""inside story"" program to talk about Somalia's drought.

Pl…"	2022-03-25T17:00:58.000Z			['@HodanHomes:']	[]	[]	[]
RT @SLcyberspace: 8 Innovative Drought Solutions. #somaliland #somalia https://t.co/BNfQ1CtWqh	2022-03-25T17:00:01.000Z			['@SLcyberspace:']	[]	[]	[]
Somalia's worst drought in four decades means millions need aid https://t.co/i33SuR9jb8	2022-03-25T16:57:42.000Z			[]	[]	[]	[]
@Nuke_Putin_2 @AP UNOSOM, in full United Nations Operation in Somalia, either of two United Nations (UN) peacekeeping and humanitarian missions—UNOSOM I (1992–93) and UNOSOM II (1993–95)—designed to alleviate problems in Somalia created by civil war and drought.	2022-03-25T16:52:47.000Z			['@Nuke_Putin_2', '@AP']	[]	[]	[]
"RT @FAO: When drought hits &amp; livelihoods disappear, leaving home becomes a survival mechanism.

@FAO works with families in Somalia’s droug…"	2022-03-25T16:52:43.000Z			['@FAO:', '@FAO']	[]	[]	[]
RT @PressTV: Hit by the worst drought in 40 years, Somalia faces a severe hunger crisis! https://t.co/neXMEztajl	2022-03-25T16:49:12.000Z			['@PressTV:']	[]	[]	[]
"RT @HodanHomes: Sahan spy network has sent one of their stooges to Al-Jazeera's ""inside story"" program to talk about Somalia's drought.

Pl…"	2022-03-25T16:47:54.000Z			['@HodanHomes:']	[]	[]	[]
"RT @HodanHomes: Sahan spy network has sent one of their stooges to Al-Jazeera's ""inside story"" program to talk about Somalia's drought.

Pl…"	2022-03-25T16:45:43.000Z			['@HodanHomes:']	[]	[]	[]
"RT @VICEWorldNews: Russia’s invasion of Ukraine is worsening a historic drought in Somalia. 

The East African country, which imports wheat…"	2022-03-25T16:44:42.000Z			['@VICEWorldNews:']	[]	[]	[]
Russia’s Invasion of Ukraine Is Putting Millions of Lives at Risk in Somalia https://t.co/shpqKUI4Sk via @viceworldnews	2022-03-25T16:44:33.000Z			['@viceworldnews']	[]	[]	[]
RT @PressTV: Hit by the worst drought in 40 years, Somalia faces a severe hunger crisis! https://t.co/neXMEztajl	2022-03-25T16:44:29.000Z			['@PressTV:']	[]	[]	[]
RT @AqlilaA: Part's of #Somalia  Currently experiencing it's worst #drought,some parts not seeing rain for over two year's, putting million…	2022-03-25T16:41:42.000Z			['@AqlilaA:']	[]	[]	[]
RT @AqlilaA: Part's of #Somalia  Currently experiencing it's worst #drought,some parts not seeing rain for over two year's, putting million…	2022-03-25T16:41:21.000Z			['@AqlilaA:']	[]	[]	[]
"RT @AJEnglish: “It’s incredibly difficult because you have to choose which areas and populations need help the most.”

How the drought in S…"	2022-03-25T16:40:49.000Z			['@AJEnglish:']	[]	[]	[]
"RT @AJEnglish: “It’s incredibly difficult because you have to choose which areas and populations need help the most.”

How the drought in S…"	2022-03-25T16:39:00.000Z			['@AJEnglish:']	[]	[]	[]
RT @PressTV: Hit by the worst drought in 40 years, Somalia faces a severe hunger crisis! https://t.co/neXMEztajl	2022-03-25T16:37:47.000Z			['@PressTV:']	[]	[]	[]
RT @IMC_UK: Due to the ongoing drought in #Somalia 🇸🇴, more children are affected by nutrition-related diseases. Thanks to @eu_echo and @Ca…	2022-03-25T16:34:36.000Z			['@IMC_UK:', '@eu_echo', '@Ca…']	[]	[]	[]
"RT @AJEnglish: “It’s incredibly difficult because you have to choose which areas and populations need help the most.”

How the drought in S…"	2022-03-25T16:33:50.000Z			['@AJEnglish:']	[]	[]	[]
RT @arjun210594: Read this article from FAO on the internally displaced people of Somalia due to drought. This can happen in YOUR country i…	2022-03-25T16:30:21.000Z			['@arjun210594:']	[]	[]	[]
"RT @AJEnglish: “It’s incredibly difficult because you have to choose which areas and populations need help the most.”

How the drought in S…"	2022-03-25T16:30:07.000Z			['@AJEnglish:']	[]	[]	[]
RT @_MarielMueller: With the world’s attention focused on Ukraine, a humanitarian crisis is unfolding in #Somalia. The country faces worst…	2022-03-25T16:26:06.000Z			['@_MarielMueller:']	[]	[]	[]
"RT @LiamTheKelly: 'Funding gap' is a minor understatement. 

The response is 3% funded. 97% is gap. 

#Somalia #DroughtInSomalia 

https://…"	2022-03-25T16:25:48.000Z			['@LiamTheKelly:']	[]	[]	[]
"'Funding gap' is a minor understatement. 

The response is 3% funded. 97% is gap. 

#Somalia #DroughtInSomalia 

https://t.co/GFq7O8Grrz"	2022-03-25T16:25:15.000Z			[]	[]	[]	[]
"@AbiyAhmedAli Really it is a beautiful action you established, Other African countries like Somalia need this strategy. It is a part to reduce and fight Poverty and drought.

Congratulation your historic achievement @AbiyAhmedAli"	2022-03-25T16:24:33.000Z			['@AbiyAhmedAli', '@AbiyAhmedAli']	[]	[]	[]
"RT @AJEnglish: “It’s incredibly difficult because you have to choose which areas and populations need help the most.”

How the drought in S…"	2022-03-25T16:24:09.000Z			['@AJEnglish:']	[]	[]	[]
RT @PressTV: Hit by the worst drought in 40 years, Somalia faces a severe hunger crisis! https://t.co/neXMEztajl	2022-03-25T16:23:59.000Z			['@PressTV:']	[]	[]	[]
"RT @AJEnglish: “It’s incredibly difficult because you have to choose which areas and populations need help the most.”

How the drought in S…"	2022-03-25T16:23:51.000Z			['@AJEnglish:']	[]	[]	[]
"The Ethiopian regime is at war with Somalia over its 2 Major rivers, 
the Juba &amp; Shabelle rivers! 

As a result of the Genale Dawa III many areas in Somalia have been burdened with negative impacts of drought &amp; floods. 

Location: Salagle district, Middle Juba https://t.co/gDBwmkxFCz"	2022-03-25T16:23:11.000Z			[]	['Salagle']	['Middle Juba']	['Saakow']
8 Innovative Drought Solutions. #somaliland #somalia https://t.co/BNfQ1CtWqh	2022-03-25T16:21:57.000Z			[]	[]	[]	[]
"RT @WWFLeadFood: #ClimateChange causes many food security crises eg drought in Somalia.
IPCC showed importance of adaptation to cope but tr…"	2022-03-25T16:21:54.000Z			['@WWFLeadFood:']	[]	[]	[]
RT @PressTV: Hit by the worst drought in 40 years, Somalia faces a severe hunger crisis! https://t.co/neXMEztajl	2022-03-25T16:21:48.000Z			['@PressTV:']	[]	[]	[]
RT @PressTV: Hit by the worst drought in 40 years, Somalia faces a severe hunger crisis! https://t.co/neXMEztajl	2022-03-25T16:20:47.000Z			['@PressTV:']	[]	[]	[]
"RT @GaroweOnline: Gu rains begin in parts of #Somalia - Rains fell in parts of central regions of Somalia, Sanaag, Sool, and Nugal.

The ra…"	2022-03-25T16:18:54.000Z			['@GaroweOnline:']	['Sanaag', 'Sool']	['Nugaal', 'Sanaag', 'Sool', 'Bay']	['Burtinle', 'Buur Hakaba']
RT @PressTV: Hit by the worst drought in 40 years, Somalia faces a severe hunger crisis! https://t.co/neXMEztajl	2022-03-25T16:18:32.000Z			['@PressTV:']	[]	[]	[]
"RT @AJEnglish: “It’s incredibly difficult because you have to choose which areas and populations need help the most.”

How the drought in S…"	2022-03-25T16:17:44.000Z			['@AJEnglish:']	[]	[]	[]
RT @FAONewYork: 'The fields are dry. W/out water everything we planted last season has been wiped out by drought. Our livestock are starvin…	2022-03-25T16:15:03.000Z			['@FAONewYork:']	[]	[]	[]
RT @FuadYusuf_K: 🇪🇹 has already Dammed 🇸🇴 only 2 rivers. SDG7 is pushing 🇪🇹 to increase hydropower by 350%. 🇪🇹 Current hydropower generatio…	2022-03-25T16:14:43.000Z			['@FuadYusuf_K:']	[]	[]	[]
"RT @HodanHomes: Sahan spy network has sent one of their stooges to Al-Jazeera's ""inside story"" program to talk about Somalia's drought.

Pl…"	2022-03-25T16:14:43.000Z			['@HodanHomes:']	[]	[]	[]
RT @Cilmi99: A large part of the Ogaden has been hit by heavy  rains in many parts of the Horn of Africa where there has been widespread dr…	2022-03-25T16:14:27.000Z			['@Cilmi99:']	[]	[]	[]
"RT @AJEnglish: “It’s incredibly difficult because you have to choose which areas and populations need help the most.”

How the drought in S…"	2022-03-25T16:14:25.000Z			['@AJEnglish:']	[]	[]	[]
RT @TiinaIntelmann: #EU @EU_in_Somalia greatly benefitted from @PresidentMadobe describing drought situation in #Jubaland	2022-03-25T16:14:10.000Z			['@TiinaIntelmann:', '@EU_in_Somalia', '@PresidentMadobe']	[]	['Jubbaland']	[]
"RT @AJEnglish: “It’s incredibly difficult because you have to choose which areas and populations need help the most.”

How the drought in S…"	2022-03-25T16:13:39.000Z			['@AJEnglish:']	[]	[]	[]
"RT @AJEnglish: “It’s incredibly difficult because you have to choose which areas and populations need help the most.”

How the drought in S…"	2022-03-25T16:12:43.000Z			['@AJEnglish:']	[]	[]	[]
"RT @VICEWorldNews: Russia’s invasion of Ukraine is worsening a historic drought in Somalia. 

The East African country, which imports wheat…"	2022-03-25T16:11:52.000Z			['@VICEWorldNews:']	[]	[]	[]
The United Arab Emirates is committed to rescuing and developing those affected by drought and increasing its continuous efforts to alleviate the humanitarian crisis in Somalia. https://t.co/CtZ0qQSJ61	2022-03-25T16:09:01.000Z			[]	[]	[]	[]
Desperate and broke. Very interesting. Are you assuming  that Sahan and her partners are profiting from this crises ( drought) I learn something new today. My ignorance, I always thought these agencies were helping Somalia. https://t.co/KGB3htaqJg	2022-03-25T16:07:51.000Z			[]	[]	[]	[]
The UAE donates to those affected by drought in Somalia, and the donation was received by the Drought Committee at the Ministry of Ambulance, the country's ambassador to Somalia, Mohamed Ahmed Al-Othman. https://t.co/Vplz74sSA3	2022-03-25T16:07:47.000Z			[]	[]	[]	[]
RT @PressTV: Hit by the worst drought in 40 years, Somalia faces a severe hunger crisis! https://t.co/neXMEztajl	2022-03-25T16:06:37.000Z			['@PressTV:']	[]	[]	[]
"RT @Independentmi20: Many people were happy with the drought and thought the big aid money is coming !!

Quran 8:30

They plan and ALLAH pl…"	2022-03-25T16:05:58.000Z			['@Independentmi20:']	[]	[]	[]
"RT @HodanHomes: Sahan spy network has sent one of their stooges to Al-Jazeera's ""inside story"" program to talk about Somalia's drought.

Pl…"	2022-03-25T16:02:57.000Z			['@HodanHomes:']	[]	[]	[]
RT @sntvnews1: 26,350 children in Somalia’s #Jubbaland State were vaccinated against #measles in 2 days by Region’s health Authority and #U…	2022-03-25T15:52:05.000Z			['@sntvnews1:']	[]	['Jubbaland']	[]
RT @SafetyPinDaily: Russia's Invasion of Ukraine Is Putting Millions of Lives at Risk in Somalia | By Joost Bastmeijer https://t.co/4xhsJNv…	2022-03-25T15:50:43.000Z			['@SafetyPinDaily:']	[]	[]	[]
Read this article from FAO on the internally displaced people of Somalia due to drought. This can happen in YOUR country if we continue our unsustainable farming practices. It's important that we work to #SaveSoil. Learn more at https://t.co/tagXheBgRg https://t.co/6p5aJrMMJL	2022-03-25T15:49:30.000Z			[]	[]	[]	[]
RT @sntvnews1: PICTURES: Rainfall in #El-Wak district of #Gedo region, on Friday morning. Many drought-fled people who lost their livestock…	2022-03-25T15:49:09.000Z			['@sntvnews1:']	[]	['Gedo']	[]
RT @PressTV: Hit by the worst drought in 40 years, Somalia faces a severe hunger crisis! https://t.co/neXMEztajl	2022-03-25T15:47:06.000Z			['@PressTV:']	[]	[]	[]
RT @aartipole: Currently, one in four Somali people faces hunger caused by extreme drought, and the United Nations (UN) projects that 4.6 m…	2022-03-25T15:45:24.000Z			['@aartipole:']	[]	[]	[]
RT @PressTV: Hit by the worst drought in 40 years, Somalia faces a severe hunger crisis! https://t.co/neXMEztajl	2022-03-25T15:44:31.000Z			['@PressTV:']	[]	[]	[]
RT @SafetyPinDaily: Russia's Invasion of Ukraine Is Putting Millions of Lives at Risk in Somalia | By Joost Bastmeijer https://t.co/4xhsJNv…	2022-03-25T15:44:17.000Z			['@SafetyPinDaily:']	[]	[]	[]
"Currently, one in four Somali people faces hunger caused by extreme drought, and the United Nations (UN) projects that 4.6 million Somalis will not have enough food by May 2022.
https://t.co/5anbYd024k"	2022-03-25T15:43:44.000Z			[]	[]	[]	[]
Some regions of #Somalia hard hit by #drought are experiencing torrential rains. The UN had predicted some 4 million people would be affected by this ongoing drought. More on the current drought: https://t.co/H1ovWg0u7k https://t.co/e8Pxq4JG6g	2022-03-25T15:43:38.000Z			[]	[]	[]	[]
"'The fields are dry. W/out water everything we planted last season has been wiped out by drought. Our livestock are starving' says local pastoralist Ali.

In #drought-affected #Somalia 🇸🇴, @FAO is providing cash transfers, livelihood assets &amp; more 🌾🐐

👉 https://t.co/aaSSboh1cw https://t.co/OOPgzBxj1d"	2022-03-25T15:43:29.000Z			['@FAO']	[]	[]	[]
"RT @AJEnglish: “It’s incredibly difficult because you have to choose which areas and populations need help the most.”

How the drought in S…"	2022-03-25T15:43:15.000Z			['@AJEnglish:']	[]	[]	[]
"Many people were happy with the drought and thought the big aid money is coming !!

Quran 8:30

They plan and ALLAH plans
And ALLAH is the best of planners !

alhamdulilah !

They say first you pray hard and then you work hard !

Now build the dams !

#somalia #mogadishu #drought https://t.co/wrC2qcJad5"	2022-03-25T15:42:14.000Z			[]	['Mogadishu']	['Banadir']	['Banadir']
RT @SafetyPinDaily: Russia's Invasion of Ukraine Is Putting Millions of Lives at Risk in Somalia | By Joost Bastmeijer https://t.co/4xhsJNv…	2022-03-25T15:42:14.000Z			['@SafetyPinDaily:']	[]	[]	[]
"RT @HodanHomes: Sahan spy network has sent one of their stooges to Al-Jazeera's ""inside story"" program to talk about Somalia's drought.

Pl…"	2022-03-25T15:42:08.000Z			['@HodanHomes:']	[]	[]	[]
RT @PressTV: Hit by the worst drought in 40 years, Somalia faces a severe hunger crisis! https://t.co/neXMEztajl	2022-03-25T15:41:28.000Z			['@PressTV:']	[]	[]	[]
Russia's Invasion of Ukraine Is Putting Millions of Lives at Risk in Somalia | By Joost Bastmeijer https://t.co/4xhsJNvlpt	2022-03-25T15:40:02.000Z			[]	[]	[]	[]
