text	created_at	public_metrics	Google_Translation	village	region	district	sentiment
"#RT @UN: Somalia: Millions at risk of famine as impacts of prolonged drought destroy lives &amp; livelihoods.

Humanitarians have reached almost 2 million people, but say additional funding required to help all those in need. https://t.co/YWS7Z6iGPC https://t.co/qPlqsJCyPh"	2022-04-13T07:13:47.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]	positive
"#RT @UN: Somalia: Millions at risk of famine as impacts of prolonged drought destroy lives &amp; livelihoods.

Humanitarians have reached almost 2 million people, but say additional funding required to help all those in need. https://t.co/MTki9xZGOE https://t.co/yaZg8zpvjZ"	2022-04-13T07:10:40.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]	positive
UN chief Antonio Guterres promises continued support for Somalia amid a gruelling drought and chaos over delayed elections. https://t.co/0l1iPnzLpN	2022-04-13T07:06:15.000Z	{'retweet_count': 4, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}		[]	[]	[]	negative
"UN Warns of Growing Risk of Famine in Somalia due to Drought. #QNA
https://t.co/lzEyEWYiqf https://t.co/WfqESsNYBz"	2022-04-13T06:55:38.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}		[]	[]	[]	negative
The scenes from Somalia are heartbreaking - this is a crisis long in the making and urgent action is needed now more than ever, not only here but in many drought, flood and conflict affected countries. Now is the time to step up humanitarian funding to all forgotten crises. https://t.co/QfZQaCpOvl	2022-04-13T06:35:16.000Z	{'retweet_count': 4, 'reply_count': 0, 'like_count': 27, 'quote_count': 0}		[]	[]	[]	negative
This is a year of unprecedented humanitarian needs and hunger but I implore the world not to turn its back on #Somalia says @WFPSomalia boss @ElKhidirDaloum as the country faces pockets of famine amid soaring food prices and drought https://t.co/gmvcqCAzeb	2022-04-13T06:17:53.000Z	{'retweet_count': 14, 'reply_count': 1, 'like_count': 29, 'quote_count': 1}		[]	[]	[]	negative
"‘The lives of children are at risk. If the funding gap is not met, malnutrition rates will continue to soar..'

Losing children to starvation would be a loss for humanity.’ Angela Kearney, @UNICEF Somalia Rep.  

More here on the #HornOfAfrica drought https://t.co/409qbweaXf"	2022-04-13T06:05:42.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}		[]	[]	[]	negative
"Millions of people in #Somalia are at risk of famine, with young children the most vulnerable to the worsening drought in the troubled Horn of #Africa nation, #UN agencies warned on Tuesday. 

https://t.co/5ITN9mwaSf"	2022-04-13T06:00:01.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}		[]	[]	[]	negative
"What are the benefits and challenges of #AnticipatoryAction? 

We analyse what's working well and not so well during @UNOCHA pilots in #Bangladesh, #Somalia &amp; #Ethiopia during recent #floods and #drought. 

What have we learnt?: https://t.co/FWOxgyAsop https://t.co/SFaMDt9wTp"	2022-04-13T06:00:00.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}		[]	[]	[]	positive
Thank you to our partner @shf_somalia! Faced with a severe #drought in 🇸🇴, we need to continue working together and scaling up our efforts in 2022 to avoid the worst. https://t.co/FPieefFrQd	2022-04-13T05:58:25.000Z	{'retweet_count': 2, 'reply_count': 0, 'like_count': 6, 'quote_count': 0}		[]	[]	[]	negative
"Drought driving up acute hunger in Somalia https://t.co/s8wGW33qW8
 #trending #trendingnews #breakingnews #breaking #news #newsupdate #newsupdates #trendingpost #newsalert #india @Somalia @TheVillaSomalia @UNSomalia @MOFASomalia @UKinSomalia #somalia #hunger"	2022-04-13T05:43:29.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]	negative
"Tragically, many communities in #Somalia 🇸🇴 are affected by a persistent drought.
 
Thanks to @CaafimaadP and @eu_echo's support, our team at the Galkacyo Hospital is distributing lifesaving medical supplies to people who were forced to leave their homes due to the drought. https://t.co/Fl7KXuP5DJ"	2022-04-13T05:39:01.000Z	{'retweet_count': 5, 'reply_count': 0, 'like_count': 7, 'quote_count': 0}		['Gaalkacyo']	['Mudug']	['Gaalkacyo']	negative
"The effects of drought in Somalia are haunting:

- cattles and camels dying of hunger and thirst
- scorched earth
- nursing mothers unable to feed their babies
- cracks in their dried up river bed
- travelling long distances in search of water"	2022-04-13T05:34:33.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]	negative
The #HornofAfrica is facing one of the worst droughts on record with some 14million people in #Ethiopia, #Kenya and #Somalia facing severe hunger and water shortages. The impact of #Ukraine not exporting wheat globally will make this bad situation worse 👉 https://t.co/l0g01k60tY https://t.co/W21l2Wp5Kv	2022-04-13T05:22:01.000Z	{'retweet_count': 5, 'reply_count': 0, 'like_count': 10, 'quote_count': 0}		[]	[]	[]	negative
"Somalia: Millions at risk of famine as impacts of prolonged drought destroy lives &amp; livelihoods.

Humanitarians have reached almost 2 million people, but say additional funding required to help all those in need. https://t.co/S6UTP53KPx https://t.co/BBYBOjAYwI https://t.co/jsQ3uVwC8m"	2022-04-13T04:53:36.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]	positive
"according to the UN in #Somalia

🇸🇴drought in 90% of the country affects the lives of 4.5 million people

🇸🇴By June, 50% of children under 5 will starve, 350 thousand of 1.4 million children will die

🇸🇴70% of children are out of school, 40 schools are closed in Jubaland https://t.co/flkK9Jo3Gi"	2022-04-13T04:37:26.000Z	{'retweet_count': 1, 'reply_count': 0, 'like_count': 5, 'quote_count': 0}		[]	['Jubbaland']	[]	negative
Somalia faces pockets of famine amid soaring food prices, drought -U.N. https://t.co/57sxsMSx6e	2022-04-13T04:36:04.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}		[]	[]	[]	neutral
Somalia faces pockets of famine amid soaring food prices, drought -U.N. https://t.co/CjvhtdJOyN #Hiraan #Somalia	2022-04-13T04:20:02.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	['Hiraan']	[]	neutral
The United Nations (@UN) has issued an inter-agency appeal for immediate funding to enable a scale up of life-saving assistance in #Somalia amid a biting drought that threatens the lives of almost 40 percent of the country's population. https://t.co/MGTqNts6Du	2022-04-13T04:15:00.000Z	{'retweet_count': 2, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}		[]	[]	[]	positive
Somalia is facing famine conditions as a perfect storm of poor rain, skyrocketing food prices and huge funding shortfalls leaves almost 40% of Somalis on the brink - @FAO ⁦⁦@OCHASom⁩ ⁩ ⁦@UNICEF⁩ ⁦@WFP⁩ - @reliefweb⁩  https://t.co/Ma3EESS8sP	2022-04-13T04:09:43.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]	positive
@SAfmnews The mismanagement of #SouthAfrica will bring a drought right to our shores too. Somalia number two loading. #FireTheAnc asap.	2022-04-13T04:08:18.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]	positive
@justiceluluTWO Your guys from #Somalia your still living in the past I'm old enough to remember old good days #Somalia the Afwayne regime saved us from drought that effected #Somaliland in 1974 and was airlifted to the safety to resettle Dajuuma now we need to dealt with the reality.	2022-04-13T04:05:27.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]	positive
"Good morning 🌄 #Africa 

Today #SouthAfrica: Rescue operations underway after rainstorms struck KZN province, #Egypt's hunt for Wheat takes new urgency &amp; #Somalia faces pockets of famine amid soaring food prices, drought: @UN

These are your #EssentialArticles"	2022-04-13T04:00:28.000Z	{'retweet_count': 2, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}		[]	[]	[]	positive
"Somalia: New data show how drought in the Horn of Africa is driving up acute hunger
#KampalaReport #acutehunger #data https://t.co/2zMo7ZZsDY"	2022-04-13T03:38:08.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]	negative
"Somalia: New data show how drought in the Horn of Africa is driving up acute hunger
#KampalaReport #acutehunger #data https://t.co/enJyYkx7RH"	2022-04-13T03:38:04.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]	negative
"If no water and food gets to Somalia and neighboring countries soon there’s an estimated 350,000 children in that region of Africa will die this summer due to the drought. There’s gotta be something that can be done to save their lives🤔

#Africa #Ethiopia #Somali #unicef"	2022-04-13T02:34:24.000Z	{'retweet_count': 3, 'reply_count': 1, 'like_count': 5, 'quote_count': 0}		[]	[]	[]	negative
Somalia faces pockets of famine amid soaring food prices, drought -U.N...	2022-04-13T02:06:48.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]	neutral
“Act now or 350,000 children will die”: the UN’s harsh warning about the drought in Somalia https://t.co/Zrno1p3dGq	2022-04-13T01:31:21.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]	negative
Somalia faces pockets of famine amid soaring food prices, drought -U.N https://t.co/tU5GX3tsHW	2022-04-13T01:27:53.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]	neutral
@KFosterFCDO Drought in Somalia president never mentioned it	2022-04-13T01:27:03.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]	neutral
‘We are about to start taking food from the hungry to feed the starving’ - WFP warning on Somalia https://t.co/bILUlKDwcV https://t.co/3EqKk3HDil	2022-04-13T00:56:00.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]	negative
"Somalia faces worst drought in a decade, climate crisis worsens Somalia'... https://t.co/9QDDKjD150 via @YouTube 
major displacement incomin"	2022-04-13T00:49:10.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]	negative
Somalia suffering worst drought in decades https://t.co/loLQwwXfNz via @YouTube	2022-04-13T00:45:57.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]	negative
IMPACTS OF DROUGHT IN SOMALIA https://t.co/F5DTgWtrnj	2022-04-13T00:36:49.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]	neutral
"People, malnourished children, starving to death in “pockets of famine” or social segments of #famine. 

#Somalia faces pockets of famine amid soaring #foodprices, #drought #UN. 

https://t.co/VOeMgptqPI"	2022-04-13T00:15:27.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]	negative
#Somalia faces pockets of #famine amid soaring food prices, drought -U.N. https://t.co/OxkHRBi4Xm	2022-04-12T23:48:00.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]	neutral
"UN: Prolonged drought in Somalia destroying lives

 https://t.co/Cbk8RucbC0"	2022-04-12T23:27:25.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 5, 'quote_count': 0}		[]	[]	[]	negative
"𝐓𝐫𝐮𝐞 𝐂𝐡𝐚𝐫𝐚𝐜𝐭𝐞𝐫…

Don’t forget to donate to our brothers &amp; sisters in Somalia who are suffering from a great drought.

https://t.co/ltT6BvQnkM https://t.co/93Oe1CZRzr"	2022-04-12T23:22:29.000Z	{'retweet_count': 17, 'reply_count': 1, 'like_count': 74, 'quote_count': 0}		[]	[]	[]	negative
"omalia: Millions at risk of famine as impacts of prolonged drought destroy lives &amp; livelihoods.

Humanitarians have reached almost 2 million people, but say additional funding required to help all those in need. https://t.co/0hVQ9GVWRP"	2022-04-12T23:14:56.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]	positive
"Somalia: Millions at risk of famine as impacts of prolonged drought destroy lives &amp; livelihoods.

Humanitarians have reached almost 2 million people, but say additional funding required to help all those in need. https://t.co/ZOaGxngwpe"	2022-04-12T23:09:10.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]	positive
"UN: Somalia: Millions at risk of famine as impacts of prolonged drought destroy lives &amp; livelihoods.

Humanitarians have reached almost 2 million people, but say additional funding required to help all those in need. https://t.co/BpRf0q7Tqd https://t.co/1AQamkM0Vq"	2022-04-12T23:00:18.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]	positive
Somalia drought: 'Act now or 350,000 children will die' https://t.co/1F3dHCizaW	2022-04-12T22:22:30.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]	negative
@UN: Somalia: Millions at risk of famine as impacts of prolonged drought destroy lives &amp; livelihoods. Humanitarians have reached almost 2 million people, but say additional funding required to help all those in need. https://t.co/lR80cgFlRB … https://t.co/6YFFQm6q6u	2022-04-12T22:17:05.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]	positive
"Somalia: Millions at risk of famine as impacts of prolonged drought destroy lives &amp; livelihoods.

Humanitarians have reached almost 2 million people, but say additional funding required to help all those in need. https://t.co/EI0Hgi2Eqg https://t.co/8BulsmKknc"	2022-04-12T22:02:00.000Z	{'retweet_count': 88, 'reply_count': 33, 'like_count': 192, 'quote_count': 7}		[]	[]	[]	positive
Drought: Somalia, Ethiopia, #Kenya At Risk Of Famine #Humanitarian https://t.co/GCRl62B4oe https://t.co/aCoNJ2KQSw	2022-04-12T21:48:34.000Z	{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]	negative
"""A severe drought has affected about 90 per cent of Somalia’s land and a quarter of its 16 million population.""

""We are witnessing a climate disaster unfolding before us.”  
-Mohamud Mohamed Hassan, Save the Children Somalia.

@GretaThunberg
@vanessa_vash
https://t.co/W10yqvxEoB"	2022-04-12T21:44:58.000Z	{'retweet_count': 5, 'reply_count': 0, 'like_count': 7, 'quote_count': 1}		[]	[]	[]	negative
SDGs: Growing risk of Somalia famine, as drought impact worsens https://t.co/f4w4YEFpVY	2022-04-12T21:43:04.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]	negative
"Continuous drought and famine has been one of the key issues in Somalia, and UN agencies are calling for immediate funding. #Cherribi 
https://t.co/wR7M3JP7vz"	2022-04-12T21:39:04.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}		[]	[]	[]	neutral
Somalia faces pockets of famine amid soaring food prices, drought -U.N https://t.co/TEqmCqKkuB	2022-04-12T21:35:44.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]	neutral
As many as 81,000 people are facing famine conditions in parts of Somalia as drought persists, humanitarian funding dwindles and global food prices soar thanks in part to the Russia-Ukraine war, United Nations agencies warned on Tuesday. https://t.co/pJRflWfp2m	2022-04-12T21:30:03.000Z	{'retweet_count': 8, 'reply_count': 1, 'like_count': 7, 'quote_count': 0}		[]	[]	[]	negative
Famine Looms In #Somalia As Grant-in-aid Runs Drought #Humanitarian https://t.co/EWIcEz6Tas https://t.co/e9aMc8RdQC	2022-04-12T21:18:05.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]	negative
Trocaire Head of Communications @miriamdonohoe and @Trocaire Somalia Deputy Director Abdi Tari at the Dollow Referral Health Centre Stabilisation Centre assessing impact of the current drought in Somalia. https://t.co/caorZU5n9W	2022-04-12T20:50:29.000Z	{'retweet_count': 2, 'reply_count': 0, 'like_count': 10, 'quote_count': 1}		[]	[]	[]	neutral
Somalia faces pockets of famine amid soaring food prices, drought -U.N. https://t.co/UYVuMndMpR	2022-04-12T20:48:24.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]	neutral
"""This is nearly a two-fold increase in the number of people facing extreme levels of acute food insecurity due to the drought and related shocks since the beginning of the year."" 

Pray for Somalia and the hunger crisis that has left millions of Somalis in need of urgent help 🙏 https://t.co/VDS8b0bYki"	2022-04-12T20:46:21.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}		[]	[]	[]	negative
Drought: Somalia, Ethiopia, Kenya at risk of famine – UN warns https://t.co/rCeOkiIVqt	2022-04-12T20:45:15.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]	negative
FAO-OCHA-UNICEF-WFP Joint Statement on Drought Emergency in Somalia – Somalia https://t.co/XHSzgyqTME	2022-04-12T20:20:57.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]	negative
Drought: Somalia, Ethiopia, Kenya at risk of famine – UN warns https://t.co/ciuMrPgSvW	2022-04-12T20:19:48.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]	negative
"#AfricaDaily - What effects is drought in #Somalia On its most vulnerable ?
Presenter:  @mpholakaje
Guest: @MercyJuma_ and Peter Ekayu deputy head @OCHASom
@kasujja
https://t.co/lBpETcMX8X"	2022-04-12T20:18:01.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]	negative
Drought: Somalia, Ethiopia, Kenya at risk of famine https://t.co/OkYWUbkABC	2022-04-12T20:16:00.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}		[]	[]	[]	negative
Drought: Somalia, Ethiopia, Kenya at risk of famine – UN warns  https://t.co/aLO6IMm0lZ	2022-04-12T20:10:03.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]	negative
Drought: Somalia, Ethiopia, Kenya at risk of famine – UN warns https://t.co/qZFFTD0hzQ	2022-04-12T20:09:29.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]	negative
"“Somalia drought: 'Act now or 350,000 children will die'”
Sources BBC"	2022-04-12T19:52:29.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]	neutral
"During his speech, which lasted nearly 40 minutes, Farmaajo did not address the current situation in Somalia, such as the drought and the financial crisis that the country is experiencing.
Farmaajo is isolated from the Somali reality and does not feel the problems of the people. https://t.co/ljJow5Ts1C"	2022-04-12T19:29:43.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]	negative
Many parts of #Somalia have been hit hard by drought that has also taken hold in other countries, including #Ethiopia and #Kenya. https://t.co/rKsg99I0d9	2022-04-12T19:11:10.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}		[]	[]	[]	negative
"Somalia, Kenya, Ethiopia suffering extreme drought, one of the worst in last 40 years
https://t.co/JZrHP7557q"	2022-04-12T19:00:00.000Z	{'retweet_count': 4, 'reply_count': 0, 'like_count': 5, 'quote_count': 0}		[]	[]	[]	negative
Somalia drought: 'Act now or 350,000 children will die' - BBC News https://t.co/zOR66V5jrl	2022-04-12T18:53:10.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]	negative
"Following three failed rainy seasons, 745,000 people have been displaced by drought in #Somalia since the start of last year, including 500,000 in the first quarter of 2022, the latest figures from the Protection and Return Monitoring Network show.

https://t.co/bdMtJVhxj7"	2022-04-12T18:49:40.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}		[]	[]	[]	negative
"Somalia faces pockets of famine amid hovering meals costs, drought -U.N. #graceperiod 

Click for more -&gt; https://t.co/xSghyrG7yG
https://t.co/xSghyrG7yG"	2022-04-12T18:37:46.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]	neutral
"Somalia faces pockets of famine amid hovering meals costs, drought -U.N. #graceperiod 

Click for more -&gt; https://t.co/4G0RuyVHk9
https://t.co/4G0RuyVHk9"	2022-04-12T18:37:45.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]	neutral
"Somalia faces pockets of famine amid hovering meals costs, drought -U.N. #graceperiod 

Click for more -&gt; https://t.co/7whcdiLs71
https://t.co/7whcdiLs71"	2022-04-12T18:37:45.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]	neutral
"1/4

Today 1000s of tweets from all directions of a imminent famine and drought in 🇸🇴 &amp; my timeline filled with somalis who are suffering coincidentally on the the same day our soldiers are being honoured. 

This was to hurt the prez and to downplay the SNA.

#somalia #mogadishu https://t.co/yJndwlUT2m"	2022-04-12T18:27:35.000Z	{'retweet_count': 26, 'reply_count': 7, 'like_count': 95, 'quote_count': 2}		['Mogadishu']	['Banadir']	['Banadir']	negative
Somalia faces pockets of famine amid soaring food prices, drought -U.N https://t.co/A9W66aCT2a	2022-04-12T18:26:08.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}		[]	[]	[]	neutral
@igadsecretariat warns of dire #drought situation in parts of East Africa is going to get worse. Three previous rainy seasons have failed, &amp; communities in #Ethiopia, #Kenya &amp; #Somalia are facing untold hardship. @aamdihun of IGAD speaks to @BBCAfrica https://t.co/DOMIg6AhjK	2022-04-12T18:22:30.000Z	{'retweet_count': 10, 'reply_count': 1, 'like_count': 20, 'quote_count': 0}		[]	[]	[]	negative
▶️⚠️⚠️Three-quarters of a million people have now been forced from their homes by worsening DROUGHT in Somalia. With famine looming, and conflict in Ukraine driving up food costs, the situation is at a tipping point. https://t.co/jl5k7eWujE	2022-04-12T18:21:56.000Z	{'retweet_count': 33, 'reply_count': 2, 'like_count': 43, 'quote_count': 2}		[]	[]	[]	negative
Somalia is rich country and I think @UnicefSomalia should first focus on what cause’s the Drought instead of paying millions to only feeding-programs, second some of that money should go to education and not NGO who uses for their own profit.@MoHADM_Somalia, @M_Farmaajo https://t.co/iRcQiFsYPG	2022-04-12T18:20:24.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}		[]	[]	[]	positive
#Somalia faces pockets of famine amid soaring food prices, drought -U.N. https://t.co/vFK7U3Er88	2022-04-12T18:20:04.000Z	{'retweet_count': 4, 'reply_count': 0, 'like_count': 6, 'quote_count': 1}		[]	[]	[]	neutral
▶️⚠️Somalia: Drought displaces 745,000 people https://t.co/UjnuouvKMv	2022-04-12T18:20:01.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]	neutral
"🚨 NEWS ALERT🚨 
The new IPC report in #Somalia found that close to 40% of the population are facing extreme levels of food insecurity, with certain areas facing famine conditions. 

We must scale up resources to save lives and limit this hunger crisis. 🌍
https://t.co/LnIsdjGYhE"	2022-04-12T18:20:00.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}		[]	[]	[]	negative
Drought driving up acute hunger in Somalia https://t.co/TJIogcViVQ	2022-04-12T18:18:44.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]	negative
https://t.co/hjVSjCjP7D	2022-04-12T18:03:36.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]	neutral
Somalia faces pockets of famine amid soaring food prices, drought -U.N. https://t.co/6KI8i5iSBs	2022-04-12T17:58:27.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]	neutral
@Trevornoah 350k kids to die in Somalia due to drought, make a call for donations on their behalf.	2022-04-12T17:55:53.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]	negative
This is Kabasa Internally Displaced Camp in Dullow, Gedo Region in #Somalia where i spent several hours today with @trocaire. Thousands of people are flocking here due to a devastating hunger crisis triggered by climate change-induced drought. https://t.co/ObIf8lTFYk https://t.co/3Rh5kMFC7C	2022-04-12T17:52:35.000Z	{'retweet_count': 8, 'reply_count': 0, 'like_count': 14, 'quote_count': 1}		[]	['Gedo']	[]	negative
Africa is for peace since we have no guns to give. In any case, we are looking for money to feed the dying in Somalia and other drought stricken countries. https://t.co/L80qZIfKtj	2022-04-12T17:43:31.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]	negative
Somalia is facing famine conditions as a perfect storm of poor rain, skyrocketing food prices and huge funding shortfalls leaves almost 40% of Somalis on the brink https://t.co/470jYTd8Zg	2022-04-12T17:13:04.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}		[]	[]	[]	positive
"Many parts of #Somalia have been hit hard by drought that has also taken hold in other
countries, including #Ethiopia and #Kenya. But UN agencies have warned of a major funding shortfall to address the crisis and avoid a repeat of the 2011 famine.

https://t.co/A9blzxaGxS"	2022-04-12T17:09:21.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]	negative
"Many parts of #Somalia have been hit hard by drought that has also taken hold in other
countries, including #Ethiopia and #Kenya. But UN agencies have warned of a major funding shortfall to address the crisis and avoid a repeat of the 2011 famine.

https://t.co/FdjN65PsWW"	2022-04-12T17:00:01.000Z	{'retweet_count': 5, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}		[]	[]	[]	negative
@inspectorchadK @Asrat6Asrat @shirubaaaaaa @Oro442 @Addis2Infinity @_Yaab_ Thank you for spreading the word about the #AmharaGenocide . You should also talk about the drought in Somalia, It is very serious stuff  https://t.co/5FWMfdCHZG	2022-04-12T16:59:52.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}		[]	[]	[]	positive
Joint FAO-OCHA-UNICEF-WFP Press Release on the Drought Emergency in Somalia - https://t.co/g7adeST1j6 https://t.co/fhkmHu0gSW	2022-04-12T16:56:27.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]	negative
"Concerns about the impact of the drought in Somalia are increasing in light of warnings and reports from UN agencies focusing on the issue. Please see the link to watch an important program with representatives from @OCHASom, @WFPSomalia &amp; @FAOSomalia.

https://t.co/sgFpemuNab https://t.co/8pAXGWZk0i"	2022-04-12T16:49:27.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 1}		[]	[]	[]	positive
Somalia: New data show how drought in the Horn of Africa is driving up acute hunger https://t.co/sqLR1cMP1i	2022-04-12T16:24:14.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]	negative
"#Somalia is staring at a potential catastrophe.

Millions of somalis may slide into famine conditions if we act too late.

We join @FAO, @UNICEF and @WFP in calling for donors to step up and help us close the current funding gap urgently.

https://t.co/tRmEmJquLu"	2022-04-12T16:11:07.000Z	{'retweet_count': 20, 'reply_count': 6, 'like_count': 51, 'quote_count': 2}		[]	[]	[]	positive
Somalia: New data show how drought in the Horn of Africa is driving up acute hunger https://t.co/WHg0IbDk8D	2022-04-12T16:09:34.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]	negative
