text	created_at	public_metrics	Google_Translation	village	region	district	sentiment
@GiGi_Faiza You have a point, these  NFD intellectuals should be worrying of the education in Their constituency it is lower than the rest of Kenya health wise, housing are very behind of the rest of the country, when the Somali refugee came to Kenya business was dominated by Asians.	2022-04-17T06:57:39.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]	positive
"@PharaohMenya @bintiswahiliya Your ""fun fact"" is not true. Unfortunately. Unless perhaps the ""most people"" you're talking about are the Somali refugee immigrants of the 1990s and other non-indigenous non-Africans."	2022-04-16T20:50:39.000Z	{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}		[]	[]	[]	positive
"Due to the recent droughts in Ethiopia's Somali regions, thousands of families have been displaced and have lost their homes, livestock and farmland.

UNHCR is assisting local authorities in meeting the vital needs of these communities, including shelter, food, and water. https://t.co/r10aXl6N1h"	2022-04-16T15:30:13.000Z	{'retweet_count': 1, 'reply_count': 1, 'like_count': 4, 'quote_count': 0}		[]	[]	[]	negative
I just met a 20 y/o homeless Somali refugee while visiting the UofMinnesota for my family. He was polite kind &amp; void of bitterness - US was still&gt;Somalia. You never know what someone is going through. Be Kind. Help people. Godspeed to you, Abi. Be well. You’ve impacted my life.	2022-04-16T13:38:33.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}		[]	[]	[]	positive
https://t.co/cq6l4sVoWd	2022-04-16T22:48:22.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	https://t.co/cq6l4sVoWd	[]	[]	[]	neutral
Qaxooti wa Europe hahaha. Nas alikutambua kitambo walahi https://t.co/6s91a6uvAx	2022-04-16T12:02:15.000Z	{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}	Refugees are Europe hahaha. Nas alikutambua kitambo walahi https://t.co/6s91a6uvAx	[]	[]	[]	positive
"@GiGi_Faiza Waaaah,somali kenyas!!!!!

What if I say gigi-faiza is a refugee."	2022-04-18T02:28:49.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]	neutral
"@karenbruce9 @JimAConnor @ont_stoop Not a single Afghan, Syrian, Yemeni, Somali or Myanmar refugee will be saved by returning Ukrainian women &amp; children to be raped. This is a false dichotomy. Refugees are welcome from every persecuting territory.

https://t.co/nomHulVZ38"	2022-04-18T01:26:07.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}		[]	[]	[]	negative
✵ Visual Schedule &amp; Daily Routine for Somali Refugee Students ✵ ESL ELL ✵  #Somalia #Somali #Somalistudents https://t.co/IAh8IiMjU0	2022-04-18T00:56:26.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]	neutral
@DavidWohl @IlhanMN Seriously damaged human being. Lived half her childhood in a Somali refugee camp. Yeah, violent Muslim terrorist gangs wrecked her home country. USA gave her a future...this is how she responds. Hate.	2022-04-17T21:44:32.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}		[]	[]	[]	negative
Thanks director @MMCaddow and entire @BRAHealth team for the health service to the newly displaced in Kahda district. There is a humanitarian crises that requires the participation of the Somali people and aid agencies especially @unicefsomalia at this critical moment. https://t.co/a292gkWIQh	2022-04-17T16:49:59.000Z	{'retweet_count': 2, 'reply_count': 0, 'like_count': 7, 'quote_count': 0}		[]	[]	[]	positive
Freeland is a director on the WEF board. Justin Trudeau has attracted some of the most dangerous people on this planet and put them in high positions running our govt. Another example is Ahmed Hussain, a Somali Muslim refugee appointed our housing minister FFS!!!!!!! https://t.co/Ceja7QVzyA	2022-04-17T16:23:08.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]	negative
@SomalilandinKe Who is Somali?? Is Adam Duale refugee???	2022-04-17T10:48:59.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]	neutral
@UNSomalia @UN @UNDPPA @UNinSomalia @UNDPSomalia @UNPeacebuilding @PBFSomalia Sharafta Alle idinka qaad. Waa Qaxooti nin cadaan ah daba fadhiya. War Somalia yaa umaqan oo muslim ah @M_Farmaajo	2022-04-17T17:09:42.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	@UNSomalia @UN @UNDPPA @UNinSomalia @UNDPSomalia @UNPeacebuilding @PBFSomalia Glory be to God. He is a refugee sitting behind a white man. War Somalia who does not know Muslims @M_Farmaajo	[]	[]	[]	positive
