text	created_at	public_metrics	Google_Translation	village	region	district
@garry_knight @catchwreck3 Ukraine is corrupt? It was only 1st in the corruption index out of EU countries! Somalia is more corrupt than Ukraine, want to attack Somalia racist? https://t.co/QAwhe3g6mI	2022-04-12T13:44:29.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]
@NationAfrica We've had wars going on in Africa, from congo, to mozambique to somalia to the perenial coups in west africa and we havent asked to adress EU..let them not try to draw us in a conflict we have nothing to do with	2022-04-12T13:41:40.000Z	{'retweet_count': 1, 'reply_count': 0, 'like_count': 12, 'quote_count': 0}		[]	[]	[]
"#Puntland State Vice President @ahmedkaraash has today awarded certificates of honour to the committee that was involved in resolving animosities between two clans that were fighting in Saax-meygaag and Sange Jebiye areas.
#Somalia https://t.co/1yN0ybQNDf"	2022-04-12T13:38:03.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	['Puntland']	[]
For those who don't get it, just imagine the impact that this image will have on the young men and women across Somalia who have never witnessed this before. It will definitely INSPIRE them. That is what Foreign Agents, Enemies and their Cronies are fighting. #SNA62 #Somalia 🇸🇴 https://t.co/KCqPHFtA05	2022-04-12T13:30:52.000Z	{'retweet_count': 2, 'reply_count': 0, 'like_count': 16, 'quote_count': 0}		[]	[]	[]
"""I urge Somalis worldwide to back President @M_Farmaajo
 who’s fighting a serious battle for our sovereignty against the imperialist agendas of @US2SOMALIA @UKinSomalia &amp; various other western countries hell-bent on crippling Somalia."" - @HSKhayre #nomore #BreakTheSilence"	2022-04-12T13:26:42.000Z	{'retweet_count': 3, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}		[]	[]	[]
"⚠️BREAKING⚠️: Three-quarters of a million people have now been forced from their homes by worsening #drought in #Somalia. With famine looming, and conflict in Ukraine driving up food costs, the situation is at a tipping point.

https://t.co/rZ3HNLduFb"	2022-04-12T12:55:12.000Z	{'retweet_count': 20, 'reply_count': 0, 'like_count': 18, 'quote_count': 4}		[]	[]	[]
@KyivIndependent It's good to see whites fighting themselves also turning their countries to war zones,God has started answering prayers of people who have suffered for generations due to white supremacists,look at Libya, Palestine, Afghanistan,Syria,Yemen, Vietnam, somalia,Sahel Africa	2022-04-12T12:38:51.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]
"@rnzz99 @skwawkbox @georgegalloway 2014:

""It's not Russia that's pushed Ukraine to the brink of war.""
https://t.co/Mg0ibOkIS0

2007:

Interview with retired U.S. General Wesley Clark:

“We’re Going to Take out 7 Countries in 5 Years: Iraq, Syria, Lebanon, Libya, Somalia, Sudan &amp; Iran..”
https://t.co/E78qyq2U5G"	2022-04-12T12:24:04.000Z	{'retweet_count': 4, 'reply_count': 0, 'like_count': 5, 'quote_count': 0}		[]	[]	[]
"""I urge Somalis worldwide to back President @M_Farmaajo
 who’s fighting a serious battle for our sovereignty against the imperialist agendas of @US2SOMALIA @UKinSomalia &amp; various other western countries hell-bent on crippling Somalia."" - @HSKhayre #nomore #BreakTheSilence"	2022-04-12T12:03:43.000Z	{'retweet_count': 2, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}		[]	[]	[]
"Solidarity to Ukraine AND all of the African countries riddled by conflict after centuries of Western exploitation including

DRC
Nigeria
Cameroon
Sudan
Ethiopia
Somalia"	2022-04-12T11:59:20.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}		[]	[]	[]
Thomas Molony, Social media warfare and Kenya’s conflict with Al Shabaab in Somalia: A right to know?, African Affairs, Volume 118, Issue 471, April 2019, Pages 328–351, https://t.co/ELAU3d3qrw	2022-04-12T11:52:49.000Z	{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}		[]	[]	[]
No, Somalia has been fighting the existence of #Somaliland people from 1960 till now. Learn about #Somaliland's ancient history &amp; #Somalia's Italian colonial past &amp; also the ten stages of genocide and what led up to the horrific #IsaaqGenocide this will help you understand. https://t.co/OvnSl1v4pg	2022-04-12T11:34:34.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]
"@realexpatjourno @Sally_Ayhan 2014:

""It's not Russia that's pushed Ukraine to the brink of war.""
https://t.co/Mg0ibOkIS0

2007:

Interview with retired U.S. General Wesley Clark:

“We’re Going to Take out 7 Countries in 5 Years: Iraq, Syria, Lebanon, Libya, Somalia, Sudan &amp; Iran..”
https://t.co/E78qyq2U5G"	2022-04-12T11:03:04.000Z	{'retweet_count': 2, 'reply_count': 1, 'like_count': 3, 'quote_count': 0}		[]	[]	[]
@RAbdiAnalyst He is right since the armed conflict in Somalia and the genocidal war in Ethiopia are taking place on a distant continent beyond Europe. Poor Africa. https://t.co/mGexbpf8VK	2022-04-12T11:02:57.000Z	{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}		[]	[]	[]
@KagutaMuseveni You are right since the armed conflict in Somalia and the genocidal war in Ethiopia are taking place on a distant continent beyond Europe. Poor Africa. https://t.co/mAY43hLbm4	2022-04-12T11:02:00.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]
"Celebrations to commemorate the 62nd anniversary of Somali National Army formation were held across the country from the Defence Ministry to frontlines where the heroes are fighting with the terrorists.

#Somalia @SNAForce  #SomaliArmyDay https://t.co/aopoleVgR5"	2022-04-12T10:35:51.000Z	{'retweet_count': 2, 'reply_count': 0, 'like_count': 5, 'quote_count': 0}		[]	[]	[]
"2014:

""It's not Russia that's pushed Ukraine to the brink of war.""
https://t.co/78Xijpq5zq

2007:

Interview with retired U.S. General Wesley Clark:

“We’re Going to Take out 7 Countries in 5 Years: Iraq, Syria, Lebanon, Libya, Somalia, Sudan &amp; Iran..”

https://t.co/9ImzsuAI2N"	2022-04-12T10:22:18.000Z	{'retweet_count': 3, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}		[]	[]	[]
Somali army kills 7 Al Shabaab terrorists trying to carry out attack in south https://t.co/yRSLvJVh9q	2022-04-12T10:18:35.000Z	{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}		[]	[]	[]
UPDATE: More than 210 members of Somalia's new parliament are set to be sworn in today in Mogadishu amid intense political turmoil. The swearing-in ceremony will take place at Afisyoni tent, near the airport, with roads near the venue were closed in fear of an Al-Shabaab attack. https://t.co/2MwJMduQPW	2022-04-14T09:54:54.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		['Mogadishu']	['Banadir']	['Banadir']
"Somalia: Al-Shabaab claims responsibility for mortar attack in Afisyoni, Mogadishu, early Ap…
https://t.co/VUp8FYRAWE"	2022-04-14T09:46:11.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		['Mogadishu']	['Banadir']	['Banadir']
UPDATE: Mortar Attack Hits Area Around #Mogadishu Airport as #Somalia to swear in new lawmakers after a long wait. https://t.co/OWkuxx9Gqo https://t.co/fEmFYqTNAa	2022-04-14T09:45:26.000Z	{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		['Mogadishu']	['Banadir']	['Banadir']
@ADirshe all Somalis around the world were praying 🙏 for Mr Macalimuu during his hospitalization after the barbaric terrorist attack against him. Don't put a clan Coat on him #Somalia https://t.co/kXdOUiV1cd	2022-04-14T09:34:15.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]
"#Somalia🇸🇴 - Several mortar rounds were witnessed upon a shelling attack near #Mogadishu airport, where senators and lower house members are scheduled for a swearing-in ceremony  
https://t.co/CUNyWZT4Hn"	2022-04-14T09:33:17.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		['Mogadishu']	['Banadir']	['Banadir']
@HShPrez2Ware @ASalwe @AnalystSomalia @GaroweOnline Is the mortar attack coming from @TheVillaSomalia please verify this with your intelligence sources. Mr Farmaajo days is counted but Somalia &amp; its people will remain may it succeed #Somalia https://t.co/ovvfoYJxcR	2022-04-14T09:12:49.000Z	{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}		[]	[]	[]
Mortar attack targets venue for swearing in of new MPs in #Somalia’s capital https://t.co/3QtuhfFU1D https://t.co/DJH2GPtr8g	2022-04-14T08:56:23.000Z	{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]
"#Somaliland With regards to the arbitrary arrests and reckless attacks on 10 journalists, the National Union of Somali Journalists @NUSOJ have called for their immediate release #Hargeisa #Somalia #JournalismIsNotACrime 

Full Statement ➡️ https://t.co/cFJw6DB5BW https://t.co/LppHXhkNhG"	2022-04-14T08:26:28.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		['Hargeysa']	['Woqooyi Galbeed']	['Hargeysa']
Al-Shabab claims responsibility for mortar shelling attack near Afisyoni base in Mogadishu, Somalia, where senators are set to be sworn in; no word on injuries https://t.co/4UmfzAhlQb	2022-04-14T08:19:15.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		['Mogadishu']	['Banadir']	['Banadir']
"@astyagesdreams @AfricaHuru @AFP The Tigray conflict is not internal! Eritrea, UAE, Turkish, and Somalia are all involved. Do your research before you speak. 

Just like Russia has invaded Ukraine, Eritrea has invaded #Tigray, Turkish continues to supply weapons, and Somalia continues to deploy troops."	2022-04-14T08:17:52.000Z	{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}		[]	[]	[]
"The humanitarian situation in #Somalia is at risk of becoming catastrophic. #Drought is partly to blame, as well as conflict, politics and economics (which aren't mutually exclusive). 
https://t.co/JAHBfQfjhf"	2022-04-14T08:12:00.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]
"@DualehKad The Islamists in Somalia are two groups:
1. Those fighting against the state.
2. The mainstream Ulumas who advocate for a good government in line with democratic ideals and Islamic principles.

We condemn the first group and appreciate what the Ulumas are doing."	2022-04-14T08:03:18.000Z	{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}		[]	[]	[]
"@EvaVlaar Look at what's happening in Shanghai. Nobody cares. Somalia, Yemen the same.
We all need to be fighting to overthrow or own rat infested governments first.
Or piecefully stop using their fiat currencies."	2022-04-14T07:51:07.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}		[]	[]	[]
"Lastly, Al-Shabaab launched its deadliest attack yet in Somalia in a bid to disrupt elections.

Authorities failed to conclude the Lower House elections, which the group could exploit to launch further attacks. https://t.co/ZSVzyarHlT"	2022-04-14T07:48:55.000Z	{'retweet_count': 2, 'reply_count': 0, 'like_count': 6, 'quote_count': 0}		[]	[]	[]
"Here’s @CrisisGroup #CrisisWatch digests of conflict situations in #Somalia #Ethiopia &amp; #Lebanon 

Lots of worrying trends to keep an eye on – although recent developments in Ethiopia show we must not lose hope. 

https://t.co/tteiSxWsBW"	2022-04-14T07:48:49.000Z	{'retweet_count': 5, 'reply_count': 1, 'like_count': 10, 'quote_count': 0}		[]	[]	[]
At least one person was hurt as Gunmen attack Eyl mayoral polling station after KAAH political association owned by the current leaders in Puntland divided into two rival candidates vying for the DC post. #Somalia. https://t.co/pZ2Tf6thRS	2022-04-14T07:48:07.000Z	{'retweet_count': 0, 'reply_count': 1, 'like_count': 3, 'quote_count': 0}		['Eyl']	['Puntland', 'Nugaal']	['Eyl']
@Nomadalist @FaadumoAli11 If they wanted ongoing Somalia’s conflict - IMBAGATI wouldn’t have happened. Don’t forget too soon! - muqdisho contracted those NGO’s who works for it doesn’t matter to them. But some harsh words are better off.	2022-04-14T07:33:19.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]
Mortar Attack Hits Area Around #Mogadishu Airport as #Somalia to swear in new lawmakers after a long wait. https://t.co/PuXKAkuziq https://t.co/mWOejxKpHQ	2022-04-14T07:16:05.000Z	{'retweet_count': 5, 'reply_count': 0, 'like_count': 8, 'quote_count': 1}		['Mogadishu']	['Banadir']	['Banadir']
"@Conservatives stoking Islamaphobia to make us look the other way. In one day the https://t.co/6EvLstxHvb reminded us of a child that murdered a Tory MP for war crimes in Somalia. 
Then the adverts on the Manchester bombing of children.
Then this: https://t.co/rw46xyImLF"	2022-04-14T07:12:32.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]
@PaulMountain9 @CBCNews Ethiopian govt invited Eritrean &amp; Somalia troops, to attack &amp; invade #Tigray region.more than half a million Civilians died. Weaponized rape &amp; starvation, looted infrastructure &amp; homes massacres &amp; mass arrests done by govt troops on Tigrayans. What happened in Tigray is awful.	2022-04-14T07:11:12.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]
@SA09152018 @CohenOnAfrica @SNAForce Fuck, here is a Somaliland and fucking failed Somalia doesn't work, Somalia enjoy ur under occupation of Amsom, plus daily explosion plus renting ur sisters as prostitution amsom, solve ur own problems, Somaliland left with Somalia limpo byee	2022-04-14T06:56:15.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]
@LlamaDramaOMG @fluffiecloude @BBCWorld When did this man started to have a concern about Afghanistan , Yemen and so on. He was bombing somalia with the Americans.	2022-04-14T06:39:00.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]
@zshirwac1 He has been peddling Fake Nationalism for far too long. Biggest threat to stability in Somalia. The father of chaos, conflict &amp; fake nationalism	2022-04-14T06:12:33.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}		[]	[]	[]
"#USA offers $5M bounty for information leading to arrest of #AlShabaab leader #MahadKarate.
He is behind terror attacks in #Somalia, #Kenya &amp; #EastAfrica including #Garissa University College attack that killed innocent students.
Lets find the terrorist.
#ActionCountersTerrorism https://t.co/eCrXqk9qOT"	2022-04-14T06:00:56.000Z	{'retweet_count': 1, 'reply_count': 0, 'like_count': 5, 'quote_count': 1}		[]	[]	[]
"#Galmudug State Vice President Ali Dahir Eid on Wednesday chaired a meeting about the security situation in #Abudwaaq town that brought together commanders of armed forces.
The meeting centred around ways of beefing up the security of the town and fighting insurgency.#Somalia https://t.co/ZChNSyVV41"	2022-04-14T05:43:08.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]
Sooner or later, and I think sooner, another major civil conflict will occur in the northern provinces of Somalia. The underlying issues of poverty, ignorance and disease will spark it	2022-04-14T05:21:20.000Z	{'retweet_count': 0, 'reply_count': 2, 'like_count': 3, 'quote_count': 0}		[]	[]	[]
@Silurker @johncena_2036 @StreamerBans Thoughts on America bombing Somalia	2022-04-14T04:46:17.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}		[]	[]	[]
@MarKaleMidnimo @ayusuf009 @MohamoudGaildon @musebiihi @SenatorRisch @Heritage @ChrisVanHollen @AbdiazizAlih @IbnNinculus @ProfHusseinWar @alihwarsame @faisalroble19 @AhmedSixty @munalisa2811 @Riovice @SSCVoices @Abukar_Arman @GiGi_Faiza @AHHirad @SadiaAden How do I speak someone whose families, relatives and his country are all under occupation of Amsom while his sisters are raped in front him plus daily explosion where blood floods on streets, try ur best and make peace ur failed Somalia then u can joke with s/landers	2022-04-14T04:42:18.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}		[]	[]	[]
"@truemagic68 @GeoffCutmore Why not sanctions against China for their human rights record? Murder and internment of Muslims ? 

Or we do too much business with them so will ignore?

Sanctions against US for bombing Somalia? 

Oh yeah they are our side"	2022-04-14T04:31:30.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]
"Today History: 20 killed in terrorist attack in Somalia's Mogadishu
 #Mogadishu #somalia #todayhistory
https://t.co/xhIbPnsFdb"	2022-04-14T02:38:19.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		['Mogadishu']	['Banadir']	['Banadir']
Today History: 20 killed in terrorist attack in Somalia’s Mogadishu https://t.co/GP1JhCruj5	2022-04-14T02:36:51.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		['Mogadishu']	['Banadir']	['Banadir']
@ayusuf009 @MohamoudGaildon @musebiihi @SenatorRisch @Heritage @ChrisVanHollen @AbdiazizAlih @IbnNinculus @ProfHusseinWar @alihwarsame @faisalroble19 @AhmedSixty @munalisa2811 @Riovice @SSCVoices @Abukar_Arman @GiGi_Faiza @AHHirad @SadiaAden You needn't talk about Somaliland's affairs because of you were not born here, you had better improve mogdisho where people are blown up every and explosion became their daily, you are very happy renting ur sisters as prostite of Amsom, shame on you and see ur failed Somalia	2022-04-14T02:13:52.000Z	{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}		[]	[]	[]
@GrandadTricks @BBCWorld @HadjiRambo US is still bombing somalia. Why no cry for genocide??	2022-04-14T01:44:19.000Z	{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}		[]	[]	[]
@guardiannews I’m not really interested in trying to accurately depict Ethiopia in 280 characters. Somalia, Sudan, Ethiopia pretty much every African government is unstable, there are tribal factions &amp; constant fighting. That contributes to why they never prosper.	2022-04-14T01:26:03.000Z	{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}		[]	[]	[]
"@SuleimanHashi @musebiihi @US2SOMALIA @UNSomalia @KFosterFCDO https://t.co/x8eGIIDaXB 
The free press is under attack in #Somalia as dictator Farmajo is killing and arresting them. @SuleimanHashi  who is an unprofessional youtube-journalist will never report this because of his clan-loyalty towards Farmajo. 
@UKinSomalia @US2SOMALIA"	2022-04-14T00:56:45.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]
"We Are Not afraid to fund raise but we are advocating that Somalia spatial force Inter to attack Oromos us they did 4 years ago. 
 🤣Their is No Somali region special Liban Zone and Dawa Zone. #Oromovoice #HumanRightsForOromo 

@adal2344 @DailySomali24 @haleluowen @hailetaddele https://t.co/9EcLiqVtS3"	2022-04-14T00:56:09.000Z	{'retweet_count': 1, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}		[]	[]	[]
@TheAfrican_Hub Nigeria has been battling Boko Haram for decades now,ISWAP has horn in, Bandits are making their own problems;Somalia is fighting Alshabab;Burkina,Mali &amp; Niger fighting ISWAP;Mozambique,CAR,Congo DR battling rebels;Libya in Civil war;Our hands are full.	2022-04-14T00:30:42.000Z	{'retweet_count': 8, 'reply_count': 1, 'like_count': 91, 'quote_count': 0}		[]	[]	[]
"The First Southern Border-Crosser to Attack in North America - Abdulahi Hasan Sharif of Somalia

(On) September 30, 2017, (a) vehicle-ramming attack, which wounded (five), happened in Edmonton, Canada(.)

Article: https://t.co/SjuTNjAabB

qt-nsq-006 #BorderObserver https://t.co/HrmdCAseKL"	2022-04-14T00:30:02.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]
@monadvx1 @John64726355 @ferristriangle @AdilLeonard1 @spectatorindex the war against Yemen, funding the ethnic cleansing of Palestine, the arming of ETIM terrorists, the bombing of Somalia and the occupation of Syria	2022-04-14T00:18:12.000Z	{'retweet_count': 0, 'reply_count': 1, 'like_count': 5, 'quote_count': 0}		[]	[]	[]
"Dear Humanitarians

While you focus on Russia/Ukraine our own Gov't is still supporting apartheid and genocide, bombing countries like Somalia, illegally occupying Syria and starving women and children all over the world with sanctions

Have a nice evening"	2022-04-13T23:21:22.000Z	{'retweet_count': 67, 'reply_count': 10, 'like_count': 266, 'quote_count': 3}		[]	[]	[]
"""I urge Somalis worldwide to back President @M_Farmaajo
 who’s fighting a serious battle for our sovereignty against the imperialist agendas of @US2SOMALIA @UKinSomalia &amp; various other western countries hell-bent on crippling Somalia."" - @HSKhayre #nomore #BreakTheSilence"	2022-04-13T23:09:35.000Z	{'retweet_count': 2, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}		[]	[]	[]
Now you know these who are  collecting their dues. Investment in discords matters. To all those dancing to the tunes of #somalia inadvertently, please don’t be naive and know this coordinated attack on the country at vulnerable time. #vigilance https://t.co/yu9akpeU7B	2022-04-13T22:36:59.000Z	{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}		[]	[]	[]
Such as Iraq &amp; Somalia and TAHTS because the media doesn’t care. There are still concentration camps in china for the ughyur Muslims and nobody is talking about it. There is still conflict in Syria and nobody is gonna talk about it because we aren’t blonde and white	2022-04-13T22:17:51.000Z	{'retweet_count': 2, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}		[]	[]	[]
@tanita_tikaram britainted law is currently bombing and killing children in palestine yemen somalia god bless the queen .	2022-04-13T21:45:59.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]
The Islamist clean shaven, dressed in dark blue suits &amp; sun glasses, masquerading as transformative leaders &amp; a cross section fighting a revival of old grievances, being manipulated by the Islamist &amp; Gulf Petro dollars. Somalia is not in Somali hands. Stop fighting &amp; wake up!	2022-04-13T21:45:06.000Z	{'retweet_count': 5, 'reply_count': 3, 'like_count': 37, 'quote_count': 1}		[]	[]	[]
Al-Shabab attack on military base in Lower Shabelle, Janale Somalia https://t.co/tfeMmd7kr3	2022-04-13T21:39:28.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		['Janaale']	['Lower Shabelle']	['Marka']
Al-Shabab attack on military base in Baidoa Somalia https://t.co/QBKPTzAyc9	2022-04-13T21:38:46.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		['Baidoa']	['Bay']	['Baydhaba']
Al-Shabab attack on military base in Afgoye Somalia https://t.co/QwvvduVpG3	2022-04-13T21:38:15.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]
@TheAfricaReport Is Ukraine in Africas jusridiction?.why drag Africa into Europe affairs time &amp; again. Currently, Africa is battling Killings in Nigeria, Tigereye conflict, Hunger in Somalia, poverty in Uganda &amp; floods in South Africa.we surely have enough to bit.	2022-04-13T21:32:00.000Z	{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}		[]	[]	[]
Somalia is getting more politically divisive &amp; chaotic. Moreover, in lacking a national vision, they're seriously sabotaging any hope of revival for a Somali unity. What is SL being invited to join? Beyond demoralised &amp; disappointed. Somalia's conflict is infused with tribalism	2022-04-13T21:22:31.000Z	{'retweet_count': 6, 'reply_count': 13, 'like_count': 47, 'quote_count': 2}		[]	[]	[]
@AhmedSixty @ayusuf009 @alihwarsame @MohamoudGaildon @EnowMohamoud @faisalroble19 Somalia is getting more politically divisive &amp; chaotic. Moreover, in lacking a national vision, they're seriously sabotaging any hope of revival for a Somali unity. What is SL being invited to join? Beyond demoralised &amp; disappointed. Somalia's conflict is infused with tribalism	2022-04-13T21:18:47.000Z	{'retweet_count': 0, 'reply_count': 2, 'like_count': 6, 'quote_count': 0}		[]	[]	[]
@caitoz How about if they also started naming and shaming their own workforce's men/women who didn't enlist to go to Iraq, Afghanistan, Syria, Somalia or any other country the US likes to invade/attack/bomb/destabilise?	2022-04-13T20:56:01.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]
south africa’s going through floods, somalia’s devestated by drought, ukraine’s still fighting for their lives, middle eastern countries are still facing massive oppression.. my heart goes out to all, May Allah swt be our Army	2022-04-13T20:10:11.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]
a very different situation; Ethiopia is an internal conflict whcih reoccurs regularly; Ukraine is an independent country invaded by Russia. Whenever the West tries to solve internal conflicts in Africa and elsewhere, the West is portrayed as making things worse (e.g. Somalia) https://t.co/cxjR0hzHJv	2022-04-13T19:08:15.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]
"@disclosetv Obama &amp; Big Mike got involved in Somalia &amp; Afganistan War.
Reminder: Trump was the only President not to enter in any conflict 🐸"	2022-04-13T18:44:43.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}		[]	[]	[]
@aaronjmate US faked wmd intel to bomb invade occupy Iraq for 19 yrs, waterboarded people, fake chem weapons attack to bomb Syria, 26,000 bombs dropped in 7 countries in 2016, drone strikes killed hundreds of civs incl children, bombing of Libya Yemen Somalia etc	2022-04-13T18:32:19.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]
@ABCPolitics US faked wmd intel to bomb invade occupy Iraq for 19 yrs, waterboarded people, fake chem weapons attack to bomb Syria, 26,000 bombs dropped in 7 countries in 2016, drone strikes killed hundreds of civs incl children, bombing of Libya Yemen Somalia etc	2022-04-13T18:32:08.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]
"Dear Somalia future parliament Alshabaab will plan to attack you tomorrow around 9:30am thanks to the reckless behavior of this account run by the office of @SomaliPM 

They are telling Alshabaab where you will be in 12hrs advance. 

If there’s explosion tomorrow you know now. https://t.co/G0FfDW2WiS"	2022-04-13T18:26:44.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}		[]	[]	[]
@POTUS US faked wmd intel to bomb invade occupy Iraq for 19 yrs, waterboarded people, fake chem weapons attack to bomb Syria, 26,000 bombs dropped in 7 countries in 2016, drone strikes killed hundreds of civs incl children, bombing of Libya Yemen Somalia etc	2022-04-13T18:09:55.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]
The day, when Journalists are being arrested in Hargeisa. This ugliness secessionist. @JuneydiFarah is using that privelge to attack @SNAForce and @Somalia https://t.co/juxwC19HQD https://t.co/MNc0Blz5wO	2022-04-13T18:08:13.000Z	{'retweet_count': 1, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}		['Hargeysa']	['Woqooyi Galbeed']	['Hargeysa']
@Ahmad_somali16 @GoonerTek @kingofSomaliaa @SharmaakeJama I repeat Somalia is discriminatory 4.5 clan enclaves disaster all fighting for power with an opaque and undemocratic selection process. No thanks	2022-04-13T17:59:44.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}		[]	[]	[]
"""I urge Somalis worldwide to back President @M_Farmaajo
 who’s fighting a serious battle for our sovereignty against the imperialist agendas of @US2SOMALIA @UKinSomalia &amp; various other western countries hell-bent on crippling Somalia."" - @HSKhayre #nomore #BreakTheSilence"	2022-04-13T17:58:46.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]
"Garowe Online: Una explosión de IED golpeó un convoy que transportaba tropas kenianas que servían bajo ATMIS en una carretera entre las aldeas de Koodi y Kamboni en la región del Bajo Juba, en el sur de Somalia el miércoles por la mañana

Reuters:
- El M… https://t.co/d5kl1SO7H2 https://t.co/6zcZveKwU1"	2022-04-13T17:58:18.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		['Garowe']	['Nugaal']	['Garoowe']
